ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
8240;Female;*;*;*;Higher education;*;*;*;<=50K
8241;Male;*;*;*;Higher education;*;*;*;<=50K
8242;Male;*;*;*;Secondary education;*;*;*;<=50K
8243;Male;*;*;*;Secondary education;*;*;*;<=50K
8244;Male;*;*;*;Secondary education;*;*;*;<=50K
8245;Male;*;*;*;Higher education;*;*;*;>50K
8246;Female;*;*;*;Higher education;*;*;*;>50K
8247;Male;*;*;*;Higher education;*;*;*;<=50K
8248;Male;*;*;*;Secondary education;*;*;*;<=50K
8249;Female;*;*;*;Higher education;*;*;*;<=50K
8250;Male;*;*;*;Higher education;*;*;*;<=50K
8251;Male;*;*;*;Secondary education;*;*;*;<=50K
8252;Male;*;*;*;Higher education;*;*;*;<=50K
8253;Male;*;*;*;Higher education;*;*;*;<=50K
8254;Male;*;*;*;Higher education;*;*;*;>50K
8255;Male;*;*;*;Higher education;*;*;*;<=50K
8256;Male;*;*;*;Higher education;*;*;*;<=50K
8257;Male;*;*;*;Higher education;*;*;*;>50K
8258;Female;*;*;*;Higher education;*;*;*;<=50K
8259;Male;*;*;*;Secondary education;*;*;*;<=50K
8260;Female;*;*;*;Secondary education;*;*;*;<=50K
8261;Male;*;*;*;Secondary education;*;*;*;<=50K
8262;Male;*;*;*;Secondary education;*;*;*;<=50K
8263;Male;*;*;*;Secondary education;*;*;*;<=50K
8264;Female;*;*;*;Secondary education;*;*;*;<=50K
8265;Female;*;*;*;Higher education;*;*;*;<=50K
8266;Female;*;*;*;Higher education;*;*;*;<=50K
8267;Female;*;*;*;Higher education;*;*;*;<=50K
8268;Male;*;*;*;Secondary education;*;*;*;>50K
8269;Male;*;*;*;Higher education;*;*;*;<=50K
8270;Female;*;*;*;Higher education;*;*;*;>50K
8271;Male;*;*;*;Secondary education;*;*;*;<=50K
8272;Male;*;*;*;Higher education;*;*;*;<=50K
8273;Male;*;*;*;Secondary education;*;*;*;<=50K
8274;Male;*;*;*;Secondary education;*;*;*;<=50K
8275;Female;*;*;*;Higher education;*;*;*;<=50K
8276;Male;*;*;*;Higher education;*;*;*;<=50K
8277;Female;*;*;*;Higher education;*;*;*;>50K
8278;Female;*;*;*;Higher education;*;*;*;<=50K
8279;Female;*;*;*;Secondary education;*;*;*;<=50K
8280;Male;*;*;*;Higher education;*;*;*;>50K
8281;Male;*;*;*;Higher education;*;*;*;>50K
8282;Male;*;*;*;Secondary education;*;*;*;<=50K
8283;Male;*;*;*;Higher education;*;*;*;<=50K
8284;Male;*;*;*;Higher education;*;*;*;<=50K
8285;Male;*;*;*;Higher education;*;*;*;<=50K
8286;Female;*;*;*;Secondary education;*;*;*;>50K
8287;Male;*;*;*;Higher education;*;*;*;>50K
8288;Female;*;*;*;Secondary education;*;*;*;<=50K
8289;Male;*;*;*;Secondary education;*;*;*;>50K
8290;Male;*;*;*;Secondary education;*;*;*;<=50K
8291;Male;*;*;*;Higher education;*;*;*;>50K
8292;Male;*;*;*;Primary education;*;*;*;<=50K
8293;Female;*;*;*;Higher education;*;*;*;>50K
8294;Male;*;*;*;Secondary education;*;*;*;<=50K
8295;Male;*;*;*;Higher education;*;*;*;>50K
8296;Male;*;*;*;Secondary education;*;*;*;>50K
8297;Male;*;*;*;Primary education;*;*;*;<=50K
8298;Female;*;*;*;Higher education;*;*;*;<=50K
8299;Male;*;*;*;Higher education;*;*;*;<=50K
8300;Male;*;*;*;Secondary education;*;*;*;<=50K
8301;Male;*;*;*;Higher education;*;*;*;>50K
8302;Male;*;*;*;Higher education;*;*;*;>50K
8303;Male;*;*;*;Secondary education;*;*;*;<=50K
8304;Male;*;*;*;Higher education;*;*;*;<=50K
8305;Male;*;*;*;Higher education;*;*;*;<=50K
8306;Male;*;*;*;Higher education;*;*;*;>50K
8307;Male;*;*;*;Primary education;*;*;*;<=50K
8308;Female;*;*;*;Secondary education;*;*;*;<=50K
8309;Male;*;*;*;Secondary education;*;*;*;<=50K
8310;Male;*;*;*;Secondary education;*;*;*;<=50K
8311;Male;*;*;*;Primary education;*;*;*;<=50K
8312;Male;*;*;*;Secondary education;*;*;*;<=50K
8313;Male;*;*;*;Secondary education;*;*;*;<=50K
8314;Female;*;*;*;Higher education;*;*;*;<=50K
8315;Male;*;*;*;Higher education;*;*;*;>50K
8316;Male;*;*;*;Higher education;*;*;*;>50K
8317;Male;*;*;*;Secondary education;*;*;*;<=50K
8318;Male;*;*;*;Secondary education;*;*;*;<=50K
8319;Male;*;*;*;Higher education;*;*;*;>50K
8320;Male;*;*;*;Higher education;*;*;*;<=50K
8321;Female;*;*;*;Higher education;*;*;*;<=50K
8322;Male;*;*;*;Secondary education;*;*;*;<=50K
8323;Female;*;*;*;Higher education;*;*;*;<=50K
8324;Female;*;*;*;Higher education;*;*;*;>50K
8325;Male;*;*;*;Secondary education;*;*;*;>50K
8326;Male;*;*;*;Higher education;*;*;*;>50K
8327;Female;*;*;*;Higher education;*;*;*;>50K
8328;Male;*;*;*;Primary education;*;*;*;<=50K
8329;Male;*;*;*;Secondary education;*;*;*;<=50K
8330;Male;*;*;*;Higher education;*;*;*;<=50K
8331;Male;*;*;*;Higher education;*;*;*;>50K
8332;Male;*;*;*;Secondary education;*;*;*;>50K
8333;Male;*;*;*;Higher education;*;*;*;>50K
8334;Male;*;*;*;Secondary education;*;*;*;>50K
8335;Male;*;*;*;Secondary education;*;*;*;<=50K
8336;Male;*;*;*;Higher education;*;*;*;>50K
8337;Male;*;*;*;Higher education;*;*;*;<=50K
8338;Male;*;*;*;Higher education;*;*;*;>50K
8339;Male;*;*;*;Secondary education;*;*;*;>50K
8340;Male;*;*;*;Secondary education;*;*;*;<=50K
8341;Male;*;*;*;Higher education;*;*;*;>50K
8342;Female;*;*;*;Secondary education;*;*;*;<=50K
8343;Male;*;*;*;Secondary education;*;*;*;<=50K
8344;Male;*;*;*;Secondary education;*;*;*;<=50K
8345;Male;*;*;*;Higher education;*;*;*;<=50K
8346;Male;*;*;*;Secondary education;*;*;*;>50K
8347;Female;*;*;*;Secondary education;*;*;*;<=50K
8348;Male;*;*;*;Higher education;*;*;*;>50K
8349;Female;*;*;*;Secondary education;*;*;*;<=50K
8350;Female;*;*;*;Higher education;*;*;*;<=50K
8351;Male;*;*;*;Higher education;*;*;*;<=50K
8352;Female;*;*;*;Higher education;*;*;*;<=50K
8353;Male;*;*;*;Primary education;*;*;*;<=50K
8354;Female;*;*;*;Higher education;*;*;*;<=50K
8355;Male;*;*;*;Secondary education;*;*;*;<=50K
8356;Female;*;*;*;Secondary education;*;*;*;<=50K
8357;Male;*;*;*;Secondary education;*;*;*;>50K
8358;Male;*;*;*;Higher education;*;*;*;<=50K
8359;Female;*;*;*;Secondary education;*;*;*;<=50K
8360;Female;*;*;*;Secondary education;*;*;*;<=50K
8361;Male;*;*;*;Secondary education;*;*;*;<=50K
8362;Female;*;*;*;Higher education;*;*;*;<=50K
8363;Male;*;*;*;Secondary education;*;*;*;<=50K
8364;Male;*;*;*;Higher education;*;*;*;<=50K
8365;Female;*;*;*;Higher education;*;*;*;<=50K
8366;Male;*;*;*;Higher education;*;*;*;>50K
8367;Male;*;*;*;Higher education;*;*;*;>50K
8368;Female;*;*;*;Secondary education;*;*;*;<=50K
8369;Male;*;*;*;Higher education;*;*;*;>50K
8370;Male;*;*;*;Higher education;*;*;*;>50K
8371;Male;*;*;*;Higher education;*;*;*;<=50K
8372;Male;*;*;*;Secondary education;*;*;*;<=50K
8373;Male;*;*;*;Higher education;*;*;*;>50K
8374;Female;*;*;*;Secondary education;*;*;*;<=50K
8375;Male;*;*;*;Secondary education;*;*;*;<=50K
8376;Female;*;*;*;Secondary education;*;*;*;<=50K
8377;Male;*;*;*;Higher education;*;*;*;>50K
8378;Male;*;*;*;Secondary education;*;*;*;<=50K
8379;Male;*;*;*;Higher education;*;*;*;>50K
8380;Female;*;*;*;Higher education;*;*;*;<=50K
8381;Male;*;*;*;Higher education;*;*;*;<=50K
8382;Male;*;*;*;Secondary education;*;*;*;<=50K
8383;Female;*;*;*;Higher education;*;*;*;<=50K
8384;Female;*;*;*;Higher education;*;*;*;<=50K
8385;Male;*;*;*;Higher education;*;*;*;<=50K
8386;Male;*;*;*;Higher education;*;*;*;>50K
8387;Male;*;*;*;Secondary education;*;*;*;<=50K
8388;Male;*;*;*;Higher education;*;*;*;<=50K
8389;Female;*;*;*;Secondary education;*;*;*;<=50K
8390;Male;*;*;*;Secondary education;*;*;*;<=50K
8391;Male;*;*;*;Higher education;*;*;*;>50K
8392;Male;*;*;*;Higher education;*;*;*;<=50K
8393;Male;*;*;*;Higher education;*;*;*;<=50K
8394;Male;*;*;*;Secondary education;*;*;*;<=50K
8395;Male;*;*;*;Secondary education;*;*;*;<=50K
8396;Male;*;*;*;Higher education;*;*;*;<=50K
8397;Female;*;*;*;Secondary education;*;*;*;<=50K
8398;Male;*;*;*;Higher education;*;*;*;>50K
8399;Male;*;*;*;Secondary education;*;*;*;<=50K
8400;Male;*;*;*;Higher education;*;*;*;>50K
8401;Male;*;*;*;Secondary education;*;*;*;<=50K
8402;Male;*;*;*;Higher education;*;*;*;<=50K
8403;Male;*;*;*;Secondary education;*;*;*;<=50K
8404;Female;*;*;*;Higher education;*;*;*;<=50K
8405;Male;*;*;*;Higher education;*;*;*;<=50K
8406;Male;*;*;*;Secondary education;*;*;*;<=50K
8407;Male;*;*;*;Secondary education;*;*;*;<=50K
8408;Female;*;*;*;Higher education;*;*;*;>50K
8409;Female;*;*;*;Higher education;*;*;*;<=50K
8410;Female;*;*;*;Higher education;*;*;*;<=50K
8411;Male;*;*;*;Higher education;*;*;*;<=50K
8412;Male;*;*;*;Higher education;*;*;*;>50K
8413;Male;*;*;*;Secondary education;*;*;*;<=50K
8414;Male;*;*;*;Higher education;*;*;*;>50K
8415;Male;*;*;*;Higher education;*;*;*;<=50K
8416;Female;*;*;*;Higher education;*;*;*;<=50K
8417;Male;*;*;*;Higher education;*;*;*;<=50K
8418;Male;*;*;*;Higher education;*;*;*;<=50K
8419;Male;*;*;*;Higher education;*;*;*;>50K
8420;Male;*;*;*;Higher education;*;*;*;<=50K
8421;Male;*;*;*;Higher education;*;*;*;<=50K
8422;Male;*;*;*;Secondary education;*;*;*;<=50K
8423;Female;*;*;*;Higher education;*;*;*;<=50K
8424;Male;*;*;*;Secondary education;*;*;*;<=50K
8425;Female;*;*;*;Higher education;*;*;*;<=50K
8426;Male;*;*;*;Secondary education;*;*;*;<=50K
8427;Male;*;*;*;Secondary education;*;*;*;<=50K
8428;Female;*;*;*;Secondary education;*;*;*;<=50K
8429;Male;*;*;*;Higher education;*;*;*;>50K
8430;Male;*;*;*;Secondary education;*;*;*;<=50K
8431;Male;*;*;*;Higher education;*;*;*;<=50K
8432;Male;*;*;*;Higher education;*;*;*;>50K
8433;Male;*;*;*;Secondary education;*;*;*;<=50K
8434;Female;*;*;*;Secondary education;*;*;*;<=50K
8435;Male;*;*;*;Higher education;*;*;*;>50K
8436;Male;*;*;*;Higher education;*;*;*;>50K
8437;Male;*;*;*;Higher education;*;*;*;>50K
8438;Male;*;*;*;Higher education;*;*;*;<=50K
8439;Female;*;*;*;Higher education;*;*;*;<=50K
8440;Male;*;*;*;Secondary education;*;*;*;>50K
8441;Male;*;*;*;Primary education;*;*;*;<=50K
8442;Male;*;*;*;Higher education;*;*;*;<=50K
8443;Male;*;*;*;Secondary education;*;*;*;<=50K
8444;Female;*;*;*;Higher education;*;*;*;<=50K
8445;Male;*;*;*;Secondary education;*;*;*;>50K
8446;Male;*;*;*;Secondary education;*;*;*;<=50K
8447;Male;*;*;*;Higher education;*;*;*;<=50K
8448;Male;*;*;*;Higher education;*;*;*;>50K
8449;Male;*;*;*;Higher education;*;*;*;>50K
8450;Female;*;*;*;Secondary education;*;*;*;<=50K
8451;Male;*;*;*;Secondary education;*;*;*;>50K
8452;Female;*;*;*;Secondary education;*;*;*;<=50K
8453;Male;*;*;*;Secondary education;*;*;*;<=50K
8454;Female;*;*;*;Secondary education;*;*;*;<=50K
8455;Male;*;*;*;Secondary education;*;*;*;<=50K
8456;Female;*;*;*;Higher education;*;*;*;<=50K
8457;Female;*;*;*;Secondary education;*;*;*;<=50K
8458;Male;*;*;*;Secondary education;*;*;*;<=50K
8459;Male;*;*;*;Secondary education;*;*;*;<=50K
8460;Male;*;*;*;Secondary education;*;*;*;<=50K
8461;Female;*;*;*;Higher education;*;*;*;<=50K
8462;Female;*;*;*;Higher education;*;*;*;<=50K
8463;Female;*;*;*;Higher education;*;*;*;<=50K
8464;Male;*;*;*;Higher education;*;*;*;<=50K
8465;Female;*;*;*;Secondary education;*;*;*;>50K
8466;Male;*;*;*;Higher education;*;*;*;>50K
8467;Male;*;*;*;Higher education;*;*;*;<=50K
8468;Female;*;*;*;Higher education;*;*;*;>50K
8469;Male;*;*;*;Higher education;*;*;*;<=50K
8470;Female;*;*;*;Higher education;*;*;*;<=50K
8471;Male;*;*;*;Higher education;*;*;*;<=50K
8472;Male;*;*;*;Higher education;*;*;*;>50K
8473;Female;*;*;*;Higher education;*;*;*;<=50K
8474;Female;*;*;*;Secondary education;*;*;*;<=50K
8475;Female;*;*;*;Higher education;*;*;*;<=50K
8476;Male;*;*;*;Higher education;*;*;*;>50K
8477;Male;*;*;*;Higher education;*;*;*;>50K
8478;Male;*;*;*;Secondary education;*;*;*;>50K
8479;Female;*;*;*;Higher education;*;*;*;<=50K
8480;Male;*;*;*;Higher education;*;*;*;>50K
8481;Male;*;*;*;Secondary education;*;*;*;<=50K
8482;Male;*;*;*;Higher education;*;*;*;>50K
8483;Male;*;*;*;Higher education;*;*;*;<=50K
8484;Male;*;*;*;Secondary education;*;*;*;<=50K
8485;Male;*;*;*;Higher education;*;*;*;>50K
8486;Male;*;*;*;Secondary education;*;*;*;<=50K
8487;Male;*;*;*;Higher education;*;*;*;<=50K
8488;Male;*;*;*;Higher education;*;*;*;>50K
8489;Male;*;*;*;Secondary education;*;*;*;<=50K
8490;Male;*;*;*;Higher education;*;*;*;<=50K
8491;Male;*;*;*;Higher education;*;*;*;<=50K
8492;Male;*;*;*;Higher education;*;*;*;>50K
8493;Male;*;*;*;Higher education;*;*;*;<=50K
8494;Male;*;*;*;Secondary education;*;*;*;<=50K
8495;Male;*;*;*;Higher education;*;*;*;>50K
8496;Male;*;*;*;Higher education;*;*;*;>50K
8497;Male;*;*;*;Secondary education;*;*;*;>50K
8498;Female;*;*;*;Higher education;*;*;*;<=50K
8499;Female;*;*;*;Secondary education;*;*;*;<=50K
8500;Female;*;*;*;Higher education;*;*;*;<=50K
8501;Male;*;*;*;Higher education;*;*;*;>50K
8502;Male;*;*;*;Secondary education;*;*;*;>50K
8503;Female;*;*;*;Secondary education;*;*;*;<=50K
8504;Female;*;*;*;Secondary education;*;*;*;<=50K
8505;Male;*;*;*;Secondary education;*;*;*;<=50K
8506;Female;*;*;*;Secondary education;*;*;*;<=50K
8507;Female;*;*;*;Higher education;*;*;*;>50K
8508;Male;*;*;*;Secondary education;*;*;*;<=50K
8509;Male;*;*;*;Secondary education;*;*;*;>50K
8510;Male;*;*;*;Higher education;*;*;*;<=50K
8511;Male;*;*;*;Secondary education;*;*;*;<=50K
8512;Male;*;*;*;Higher education;*;*;*;>50K
8513;Male;*;*;*;Higher education;*;*;*;>50K
8514;Female;*;*;*;Secondary education;*;*;*;<=50K
8515;Female;*;*;*;Secondary education;*;*;*;<=50K
8516;Male;*;*;*;Secondary education;*;*;*;<=50K
8517;Female;*;*;*;Secondary education;*;*;*;<=50K
8518;Male;*;*;*;Secondary education;*;*;*;<=50K
8519;Male;*;*;*;Secondary education;*;*;*;<=50K
8520;Male;*;*;*;Higher education;*;*;*;<=50K
8521;Female;*;*;*;Secondary education;*;*;*;<=50K
8522;Female;*;*;*;Higher education;*;*;*;>50K
8523;Male;*;*;*;Higher education;*;*;*;>50K
8524;Male;*;*;*;Secondary education;*;*;*;<=50K
8525;Female;*;*;*;Secondary education;*;*;*;<=50K
8526;Male;*;*;*;Secondary education;*;*;*;<=50K
8527;Male;*;*;*;Higher education;*;*;*;>50K
8528;Male;*;*;*;Secondary education;*;*;*;<=50K
8529;Female;*;*;*;Higher education;*;*;*;<=50K
8530;Male;*;*;*;Higher education;*;*;*;>50K
8531;Male;*;*;*;Higher education;*;*;*;<=50K
8532;Female;*;*;*;Secondary education;*;*;*;<=50K
8533;Female;*;*;*;Secondary education;*;*;*;<=50K
8534;Female;*;*;*;Secondary education;*;*;*;<=50K
8535;Male;*;*;*;Secondary education;*;*;*;>50K
8536;Male;*;*;*;Higher education;*;*;*;>50K
8537;Female;*;*;*;Higher education;*;*;*;<=50K
8538;Female;*;*;*;Higher education;*;*;*;>50K
8539;Male;*;*;*;Secondary education;*;*;*;<=50K
8540;Male;*;*;*;Secondary education;*;*;*;>50K
8541;Female;*;*;*;Higher education;*;*;*;<=50K
8542;Female;*;*;*;Secondary education;*;*;*;<=50K
8543;Male;*;*;*;Secondary education;*;*;*;<=50K
8544;Male;*;*;*;Higher education;*;*;*;<=50K
8545;Male;*;*;*;Primary education;*;*;*;<=50K
8546;Female;*;*;*;Secondary education;*;*;*;<=50K
8547;Male;*;*;*;Higher education;*;*;*;>50K
8548;Male;*;*;*;Higher education;*;*;*;<=50K
8549;Male;*;*;*;Secondary education;*;*;*;<=50K
8550;Male;*;*;*;Secondary education;*;*;*;<=50K
8551;Female;*;*;*;Secondary education;*;*;*;<=50K
8552;Male;*;*;*;Secondary education;*;*;*;<=50K
8553;Male;*;*;*;Secondary education;*;*;*;<=50K
8554;Female;*;*;*;Secondary education;*;*;*;<=50K
8555;Female;*;*;*;Secondary education;*;*;*;<=50K
8556;Male;*;*;*;Higher education;*;*;*;<=50K
8557;Male;*;*;*;Secondary education;*;*;*;<=50K
8558;Male;*;*;*;Secondary education;*;*;*;>50K
8559;Male;*;*;*;Secondary education;*;*;*;<=50K
8560;Male;*;*;*;Secondary education;*;*;*;<=50K
8561;Male;*;*;*;Higher education;*;*;*;>50K
8562;Male;*;*;*;Secondary education;*;*;*;>50K
8563;Male;*;*;*;Secondary education;*;*;*;<=50K
8564;Male;*;*;*;Secondary education;*;*;*;<=50K
8565;Female;*;*;*;Higher education;*;*;*;<=50K
8566;Male;*;*;*;Higher education;*;*;*;>50K
8567;Male;*;*;*;Higher education;*;*;*;>50K
8568;Male;*;*;*;Higher education;*;*;*;<=50K
8569;Male;*;*;*;Higher education;*;*;*;<=50K
8570;Female;*;*;*;Higher education;*;*;*;<=50K
8571;Female;*;*;*;Higher education;*;*;*;<=50K
8572;Female;*;*;*;Secondary education;*;*;*;>50K
8573;Male;*;*;*;Higher education;*;*;*;<=50K
8574;Female;*;*;*;Secondary education;*;*;*;<=50K
8575;Male;*;*;*;Secondary education;*;*;*;<=50K
8576;Male;*;*;*;Secondary education;*;*;*;<=50K
8577;Male;*;*;*;Higher education;*;*;*;<=50K
8578;Male;*;*;*;Primary education;*;*;*;<=50K
8579;Female;*;*;*;Secondary education;*;*;*;<=50K
8580;Female;*;*;*;Higher education;*;*;*;<=50K
8581;Male;*;*;*;Secondary education;*;*;*;<=50K
8582;Female;*;*;*;Higher education;*;*;*;<=50K
8583;Female;*;*;*;Secondary education;*;*;*;<=50K
8584;Female;*;*;*;Secondary education;*;*;*;<=50K
8585;Male;*;*;*;Secondary education;*;*;*;<=50K
8586;Female;*;*;*;Secondary education;*;*;*;<=50K
8587;Male;*;*;*;Higher education;*;*;*;<=50K
8588;Male;*;*;*;Higher education;*;*;*;<=50K
8589;Female;*;*;*;Higher education;*;*;*;<=50K
8590;Male;*;*;*;Higher education;*;*;*;<=50K
8591;Male;*;*;*;Higher education;*;*;*;<=50K
8592;Female;*;*;*;Secondary education;*;*;*;<=50K
8593;Male;*;*;*;Higher education;*;*;*;<=50K
8594;Male;*;*;*;Higher education;*;*;*;<=50K
8595;Male;*;*;*;Higher education;*;*;*;<=50K
8596;Male;*;*;*;Secondary education;*;*;*;<=50K
8597;Male;*;*;*;Secondary education;*;*;*;<=50K
8598;Male;*;*;*;Higher education;*;*;*;>50K
8599;Male;*;*;*;Higher education;*;*;*;<=50K
8600;Male;*;*;*;Higher education;*;*;*;<=50K
8601;Male;*;*;*;Secondary education;*;*;*;<=50K
8602;Male;*;*;*;Higher education;*;*;*;>50K
8603;Male;*;*;*;Higher education;*;*;*;<=50K
8604;Male;*;*;*;Secondary education;*;*;*;>50K
8605;Male;*;*;*;Higher education;*;*;*;<=50K
8606;Female;*;*;*;Higher education;*;*;*;<=50K
8607;Female;*;*;*;Higher education;*;*;*;<=50K
8608;Male;*;*;*;Secondary education;*;*;*;<=50K
8609;Male;*;*;*;Secondary education;*;*;*;<=50K
8610;Male;*;*;*;Higher education;*;*;*;<=50K
8611;Male;*;*;*;Secondary education;*;*;*;<=50K
8612;Male;*;*;*;Secondary education;*;*;*;<=50K
8613;Male;*;*;*;Higher education;*;*;*;>50K
8614;Male;*;*;*;Higher education;*;*;*;<=50K
8615;Male;*;*;*;Higher education;*;*;*;<=50K
8616;Male;*;*;*;Higher education;*;*;*;<=50K
8617;Male;*;*;*;Higher education;*;*;*;<=50K
8618;Male;*;*;*;Higher education;*;*;*;<=50K
8619;Female;*;*;*;Higher education;*;*;*;<=50K
8620;Male;*;*;*;Higher education;*;*;*;>50K
8621;Female;*;*;*;Higher education;*;*;*;<=50K
8622;Male;*;*;*;Higher education;*;*;*;>50K
8623;Male;*;*;*;Secondary education;*;*;*;<=50K
8624;Female;*;*;*;Secondary education;*;*;*;<=50K
8625;Male;*;*;*;Secondary education;*;*;*;<=50K
8626;Male;*;*;*;Higher education;*;*;*;<=50K
8627;Male;*;*;*;Secondary education;*;*;*;<=50K
8628;Male;*;*;*;Higher education;*;*;*;<=50K
8629;Male;*;*;*;Higher education;*;*;*;<=50K
8630;Female;*;*;*;Higher education;*;*;*;<=50K
8631;Male;*;*;*;Higher education;*;*;*;<=50K
8632;Male;*;*;*;Higher education;*;*;*;<=50K
8633;Male;*;*;*;Higher education;*;*;*;<=50K
8634;Male;*;*;*;Higher education;*;*;*;>50K
8635;Male;*;*;*;Higher education;*;*;*;<=50K
8636;Female;*;*;*;Higher education;*;*;*;>50K
8637;Male;*;*;*;Higher education;*;*;*;>50K
8638;Female;*;*;*;Higher education;*;*;*;<=50K
8639;Female;*;*;*;Higher education;*;*;*;<=50K
8640;Male;*;*;*;Higher education;*;*;*;>50K
8641;Male;*;*;*;Higher education;*;*;*;<=50K
8642;Male;*;*;*;Secondary education;*;*;*;<=50K
8643;Female;*;*;*;Higher education;*;*;*;<=50K
8644;Male;*;*;*;Secondary education;*;*;*;<=50K
8645;Male;*;*;*;Secondary education;*;*;*;<=50K
8646;Female;*;*;*;Secondary education;*;*;*;<=50K
8647;Male;*;*;*;Secondary education;*;*;*;<=50K
8648;Male;*;*;*;Secondary education;*;*;*;<=50K
8649;Male;*;*;*;Secondary education;*;*;*;<=50K
8650;Male;*;*;*;Secondary education;*;*;*;>50K
8651;Male;*;*;*;Secondary education;*;*;*;<=50K
8652;Female;*;*;*;Secondary education;*;*;*;<=50K
8653;Female;*;*;*;Higher education;*;*;*;<=50K
8654;Male;*;*;*;Secondary education;*;*;*;<=50K
8655;Male;*;*;*;Secondary education;*;*;*;<=50K
8656;Male;*;*;*;Higher education;*;*;*;>50K
8657;Male;*;*;*;Higher education;*;*;*;<=50K
8658;Female;*;*;*;Higher education;*;*;*;<=50K
8659;Male;*;*;*;Secondary education;*;*;*;<=50K
8660;Male;*;*;*;Secondary education;*;*;*;<=50K
8661;Female;*;*;*;Higher education;*;*;*;<=50K
8662;Male;*;*;*;Higher education;*;*;*;>50K
8663;Male;*;*;*;Secondary education;*;*;*;<=50K
8664;Female;*;*;*;Higher education;*;*;*;<=50K
8665;Male;*;*;*;Secondary education;*;*;*;<=50K
8666;Male;*;*;*;Secondary education;*;*;*;<=50K
8667;Male;*;*;*;Higher education;*;*;*;<=50K
8668;Female;*;*;*;Higher education;*;*;*;<=50K
8669;Male;*;*;*;Secondary education;*;*;*;<=50K
8670;Male;*;*;*;Secondary education;*;*;*;>50K
8671;Male;*;*;*;Secondary education;*;*;*;<=50K
8672;Male;*;*;*;Higher education;*;*;*;<=50K
8673;Male;*;*;*;Secondary education;*;*;*;<=50K
8674;Male;*;*;*;Primary education;*;*;*;<=50K
8675;Male;*;*;*;Higher education;*;*;*;<=50K
8676;Male;*;*;*;Higher education;*;*;*;>50K
8677;Male;*;*;*;Secondary education;*;*;*;>50K
8678;Female;*;*;*;Secondary education;*;*;*;<=50K
8679;Female;*;*;*;Secondary education;*;*;*;<=50K
8680;Male;*;*;*;Secondary education;*;*;*;<=50K
8681;Male;*;*;*;Higher education;*;*;*;<=50K
8682;Male;*;*;*;Secondary education;*;*;*;<=50K
8683;Male;*;*;*;Higher education;*;*;*;>50K
8684;Male;*;*;*;Secondary education;*;*;*;<=50K
8685;Female;*;*;*;Higher education;*;*;*;<=50K
8686;Male;*;*;*;Secondary education;*;*;*;<=50K
8687;Male;*;*;*;Secondary education;*;*;*;<=50K
8688;Male;*;*;*;Higher education;*;*;*;<=50K
8689;Male;*;*;*;Secondary education;*;*;*;<=50K
8690;Male;*;*;*;Higher education;*;*;*;<=50K
8691;Male;*;*;*;Secondary education;*;*;*;<=50K
8692;Male;*;*;*;Secondary education;*;*;*;<=50K
8693;Male;*;*;*;Secondary education;*;*;*;<=50K
8694;Male;*;*;*;Higher education;*;*;*;<=50K
8695;Female;*;*;*;Higher education;*;*;*;<=50K
8696;Male;*;*;*;Higher education;*;*;*;<=50K
8697;Male;*;*;*;Higher education;*;*;*;<=50K
8698;Male;*;*;*;Higher education;*;*;*;<=50K
8699;Male;*;*;*;Higher education;*;*;*;>50K
8700;Male;*;*;*;Secondary education;*;*;*;<=50K
8701;Female;*;*;*;Higher education;*;*;*;<=50K
8702;Male;*;*;*;Secondary education;*;*;*;<=50K
8703;Female;*;*;*;Secondary education;*;*;*;<=50K
8704;Female;*;*;*;Higher education;*;*;*;>50K
8705;Male;*;*;*;Secondary education;*;*;*;<=50K
8706;Female;*;*;*;Higher education;*;*;*;<=50K
8707;Male;*;*;*;Higher education;*;*;*;>50K
8708;Male;*;*;*;Secondary education;*;*;*;<=50K
8709;Male;*;*;*;Secondary education;*;*;*;<=50K
8710;Male;*;*;*;Secondary education;*;*;*;<=50K
8711;Male;*;*;*;Higher education;*;*;*;<=50K
8712;Male;*;*;*;Secondary education;*;*;*;<=50K
8713;Male;*;*;*;Higher education;*;*;*;<=50K
8714;Male;*;*;*;Secondary education;*;*;*;<=50K
8715;Female;*;*;*;Higher education;*;*;*;<=50K
8716;Female;*;*;*;Secondary education;*;*;*;<=50K
8717;Male;*;*;*;Higher education;*;*;*;<=50K
8718;Male;*;*;*;Secondary education;*;*;*;<=50K
8719;Male;*;*;*;Secondary education;*;*;*;<=50K
8720;Female;*;*;*;Higher education;*;*;*;<=50K
8721;Male;*;*;*;Secondary education;*;*;*;>50K
8722;Male;*;*;*;Higher education;*;*;*;<=50K
8723;Female;*;*;*;Secondary education;*;*;*;<=50K
8724;Male;*;*;*;Higher education;*;*;*;<=50K
8725;Male;*;*;*;Secondary education;*;*;*;<=50K
8726;Male;*;*;*;Secondary education;*;*;*;<=50K
8727;Female;*;*;*;Secondary education;*;*;*;<=50K
8728;Male;*;*;*;Primary education;*;*;*;<=50K
8729;Female;*;*;*;Secondary education;*;*;*;<=50K
8730;Female;*;*;*;Secondary education;*;*;*;<=50K
8731;Male;*;*;*;Higher education;*;*;*;>50K
8732;Male;*;*;*;Secondary education;*;*;*;<=50K
8733;Male;*;*;*;Secondary education;*;*;*;<=50K
8734;Male;*;*;*;Higher education;*;*;*;>50K
