ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
8083;Female;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
8084;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;>50K
8085;*;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
8086;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
8087;Male;20~39;White;spouse not present;*;*;Private;*;<=50K
8088;Male;*;White;*;Higher education;United-States;*;*;>50K
8089;Female;*;White;Never-married;Undergraduate;United-States;*;Prof-specialty;<=50K
8090;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
8091;Male;20~39;White;spouse not present;High School;North America;Non-Government;Other;<=50K
8092;*;*;*;spouse not present;*;*;Non-Government;*;>50K
8093;Male;40~59;White;Married-civ-spouse;*;*;*;*;>50K
8094;*;*;*;*;High School;North America;Private;*;<=50K
8095;Male;20~39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
8096;Male;*;*;*;*;*;*;*;<=50K
8097;*;*;*;*;*;North America;*;*;<=50K
8098;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
8099;Male;*;White;Married-civ-spouse;*;*;Government;*;>50K
8100;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8101;Female;*;*;spouse not present;High School;North America;*;*;<=50K
8102;*;*;*;*;High School;North America;Private;*;<=50K
8103;Male;40~59;White;*;*;*;*;*;>50K
8104;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;>50K
8105;Male;*;White;*;*;*;Non-Government;*;<=50K
8106;Male;*;White;Married-civ-spouse;High School;*;*;*;<=50K
8107;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
8108;*;*;*;*;Higher education;*;*;*;>50K
8109;Male;35~39;White;Married-civ-spouse;Undergraduate;North America;*;Nontechnical;<=50K
8110;Female;*;*;*;Higher education;United-States;*;Technical;<=50K
8111;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
8112;Male;*;White;*;Higher education;North America;*;*;<=50K
8113;Male;20~29;White;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
8114;Male;20~29;White;spouse present;HS-grad;United-States;Non-Government;Craft-repair;<=50K
8115;Female;*;White;*;High School;North America;*;*;<=50K
8116;Male;15~19;*;Never-married;Some-college;United-States;Private;*;<=50K
8117;Female;40~59;White;spouse not present;*;North America;Private;Technical;<=50K
8118;*;20~39;*;Married-civ-spouse;High School;North America;Private;*;>50K
8119;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Technical;>50K
8120;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
8121;Male;*;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
8122;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Technical;<=50K
8123;Male;20~39;White;Married-civ-spouse;*;North America;Private;*;>50K
8124;Male;*;*;spouse not present;High School;*;Non-Government;Technical;<=50K
8125;Male;20~39;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
8126;Female;40~59;White;*;*;*;*;*;<=50K
8127;*;*;White;spouse not present;Higher education;United-States;*;Other;>50K
8128;Female;*;*;spouse not present;High School;North America;*;*;>50K
8129;Male;*;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
8130;*;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
8131;Male;20~39;*;spouse not present;High School;North America;Private;Other;<=50K
8132;Male;*;*;Married-civ-spouse;*;*;Private;*;>50K
8133;Female;*;White;spouse not present;Higher education;United-States;*;*;<=50K
8134;Male;40~59;White;Married-civ-spouse;*;*;*;*;<=50K
8135;Male;20~39;White;*;*;*;*;*;>50K
8136;Female;*;White;*;*;North America;*;*;<=50K
8137;*;*;*;*;High School;United-States;*;*;<=50K
8138;*;*;White;spouse not present;Higher education;United-States;*;Other;<=50K
8139;Male;*;White;Married-civ-spouse;High School;North America;Private;Other;<=50K
8140;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Nontechnical;>50K
8141;Male;20~39;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
8142;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Nontechnical;>50K
8143;Male;20~39;*;spouse not present;*;*;Private;Technical;<=50K
8144;*;*;*;*;*;*;Government;Nontechnical;<=50K
8145;*;20~39;*;Married-civ-spouse;High School;North America;Private;*;<=50K
8146;Male;20~39;White;spouse not present;Higher education;North America;Private;Technical;<=50K
8147;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Technical;<=50K
8148;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
8149;Female;*;White;spouse not present;*;United-States;*;*;>50K
8150;Male;*;White;Married-civ-spouse;High School;*;*;*;>50K
8151;Male;40~49;White;Married-civ-spouse;Bachelors;North America;Non-Government;Exec-managerial;>50K
8152;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;*;>50K
8153;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
8154;Male;*;*;*;*;*;*;*;>50K
8155;Male;*;White;*;Higher education;*;Non-Government;*;>50K
8156;Female;*;White;Never-married;Undergraduate;*;*;*;<=50K
8157;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8158;Male;30~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;*;>50K
8159;Male;*;*;spouse not present;Higher education;*;*;*;<=50K
8160;*;*;*;*;*;*;*;*;<=50K
8161;Male;*;*;*;*;*;*;*;>50K
8162;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8163;Male;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
8164;Female;*;*;*;*;*;Non-Government;*;<=50K
8165;*;*;*;Married-civ-spouse;*;North America;*;*;<=50K
8166;Male;*;White;Married-civ-spouse;*;*;Government;*;<=50K
8167;*;20~39;*;Married-civ-spouse;High School;North America;Private;*;<=50K
8168;Female;*;*;*;*;*;*;*;<=50K
8169;*;*;*;Never-married;*;*;Non-Government;*;<=50K
8170;Female;*;*;*;*;*;Non-Government;*;<=50K
8171;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Other;<=50K
8172;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Technical;<=50K
8173;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;*;<=50K
8174;Male;20~39;White;*;*;*;*;*;<=50K
8175;Male;*;White;*;Higher education;North America;*;*;<=50K
8176;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
8177;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;>50K
8178;Female;15~19;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
8179;*;*;*;*;*;*;*;*;>50K
8180;*;40~59;White;spouse not present;Higher education;North America;*;Nontechnical;>50K
8181;Male;20~39;White;Married-civ-spouse;Bachelors;*;Private;*;<=50K
8182;Male;20~39;White;Married-civ-spouse;Some-college;North America;Private;Nontechnical;<=50K
8183;Male;*;White;spouse not present;High School;North America;Non-Government;*;<=50K
8184;Female;*;*;*;*;*;*;*;<=50K
8185;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8186;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
8187;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;*;>50K
8188;Female;*;White;*;*;*;Non-Government;*;<=50K
8189;Male;40~59;*;*;Higher education;United-States;*;Other;<=50K
8190;Male;20~39;White;spouse not present;*;*;Private;*;<=50K
8191;Male;20~39;White;spouse not present;*;*;Private;*;<=50K
8192;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;>50K
8193;Male;20~39;White;*;*;*;Non-Government;Technical;<=50K
8194;*;*;*;*;*;North America;*;*;>50K
8195;*;*;*;*;*;*;Non-Government;*;<=50K
8196;Male;*;*;*;*;North America;*;*;>50K
8197;Female;20~39;White;spouse not present;Higher education;*;*;*;<=50K
8198;Male;*;*;Never-married;High School;North America;*;*;<=50K
8199;Female;20~39;*;spouse not present;High School;North America;Private;*;<=50K
8200;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
8201;Male;20~39;White;Married-civ-spouse;Bachelors;*;Private;*;>50K
8202;Male;35~39;White;Married-civ-spouse;Undergraduate;North America;*;Nontechnical;>50K
8203;Male;20~39;White;spouse not present;High School;North America;Non-Government;Other;<=50K
8204;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
8205;Male;40~59;*;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
8206;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
8207;*;*;White;Married-civ-spouse;*;*;*;*;>50K
8208;Male;40~59;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
8209;Male;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
8210;Male;60~79;White;*;*;United-States;Non-Government;*;<=50K
8211;Male;*;*;spouse not present;Higher education;*;*;*;<=50K
8212;Male;40~59;*;*;High School;*;Non-Government;*;<=50K
8213;Female;15~19;White;Never-married;Higher education;North America;Non-Government;*;<=50K
8214;Female;*;*;*;*;North America;Government;*;<=50K
8215;Female;*;*;*;*;North America;Non-Government;*;<=50K
8216;Female;*;White;*;*;North America;Private;*;<=50K
8217;*;*;*;*;*;*;Non-Government;*;<=50K
8218;*;*;*;*;*;*;*;*;<=50K
8219;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Other;>50K
8220;*;*;*;*;*;*;*;*;<=50K
8221;Female;*;*;spouse not present;High School;United-States;Non-Government;*;<=50K
8222;Male;20~29;White;spouse present;HS-grad;United-States;Non-Government;Craft-repair;<=50K
8223;Female;*;*;*;*;*;*;*;<=50K
8224;*;*;*;*;*;*;*;*;<=50K
8225;Female;*;*;*;*;North America;Government;*;<=50K
8226;Female;*;White;spouse not present;High School;United-States;Private;*;<=50K
8227;Male;40~59;*;Married-civ-spouse;High School;*;Non-Government;Other;<=50K
8228;Female;20~39;White;Never-married;Higher education;North America;Private;Adm-clerical;<=50K
8229;Male;40~59;White;spouse not present;Higher education;North America;Non-Government;Technical;>50K
8230;Male;20~39;White;Married-civ-spouse;Bachelors;*;Private;*;>50K
8231;Male;20~39;White;spouse not present;*;*;Non-Government;Nontechnical;<=50K
8232;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
8233;*;*;Black;spouse not present;*;North America;*;*;<=50K
8234;Male;20~39;White;Married-civ-spouse;Some-college;North America;Private;Nontechnical;>50K
8235;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Other;<=50K
8236;Male;45~49;White;Married-civ-spouse;*;North America;*;*;<=50K
8237;Male;20~39;White;*;Undergraduate;North America;Non-Government;Nontechnical;>50K
8238;Male;*;*;*;*;*;Non-Government;*;>50K
8239;*;*;White;spouse not present;Higher education;United-States;*;Other;<=50K
8240;Female;20~39;White;Never-married;Higher education;North America;Private;Adm-clerical;<=50K
8241;Male;20~29;White;Never-married;Undergraduate;United-States;Non-Government;Sales;<=50K
8242;*;*;*;*;*;*;*;*;<=50K
8243;Male;20~29;White;*;High School;United-States;Non-Government;*;<=50K
8244;Male;*;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
8245;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Technical;>50K
8246;Female;*;*;*;*;*;Non-Government;*;>50K
8247;Male;40~49;White;Married-civ-spouse;Bachelors;North America;Non-Government;Exec-managerial;<=50K
8248;*;*;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
8249;Female;*;White;spouse not present;*;North America;*;Other;<=50K
8250;Male;20~39;*;*;*;North America;*;*;<=50K
8251;Male;60~79;White;*;*;United-States;Non-Government;*;<=50K
8252;Male;*;*;spouse not present;Higher education;*;*;*;<=50K
8253;Male;50~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
8254;Male;20~39;*;Married-civ-spouse;Some-college;North America;Non-Government;*;>50K
8255;Male;20~39;*;Married-civ-spouse;Some-college;North America;Non-Government;*;<=50K
8256;Male;20~39;*;spouse not present;*;*;Private;Technical;<=50K
8257;Male;20~39;White;Married-civ-spouse;Higher education;*;Non-Government;Nontechnical;>50K
8258;Female;*;White;spouse not present;Higher education;North America;Private;*;<=50K
8259;Male;*;*;spouse not present;High School;*;Non-Government;Technical;<=50K
8260;Female;20~39;*;spouse not present;High School;North America;Private;*;<=50K
8261;*;*;White;*;High School;*;Non-Government;*;<=50K
8262;Male;*;White;Married-civ-spouse;High School;North America;Private;Other;<=50K
8263;Male;40~59;*;Married-civ-spouse;High School;*;Non-Government;Other;<=50K
8264;Female;*;*;*;*;*;*;*;<=50K
8265;Female;40~59;White;*;*;*;*;*;<=50K
8266;Female;*;White;Never-married;Undergraduate;United-States;*;Prof-specialty;<=50K
8267;Female;*;White;spouse not present;Higher education;North America;Private;*;<=50K
8268;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Other;>50K
8269;*;*;*;*;*;*;*;*;<=50K
8270;Female;*;White;*;Higher education;North America;*;*;>50K
8271;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
8272;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Exec-managerial;<=50K
8273;Male;20~39;White;spouse present;*;North America;*;Other;<=50K
8274;Male;*;White;Married-civ-spouse;High School;North America;*;*;<=50K
8275;Female;*;White;spouse not present;*;North America;*;Other;<=50K
8276;Male;*;*;*;*;*;Non-Government;*;<=50K
8277;*;*;*;*;*;*;Non-Government;*;>50K
8278;Female;*;White;Never-married;Undergraduate;*;*;*;<=50K
8279;Female;20~39;*;spouse not present;High School;North America;Private;*;<=50K
8280;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8281;*;*;*;*;*;*;*;*;>50K
8282;*;60~79;White;*;*;United-States;*;Nontechnical;<=50K
8283;Male;20~29;White;Never-married;Undergraduate;United-States;Non-Government;Sales;<=50K
8284;Male;20~29;White;Never-married;Undergraduate;United-States;Non-Government;Sales;<=50K
8285;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
8286;*;*;*;*;*;North America;*;*;>50K
8287;Male;*;White;*;*;North America;Non-Government;Nontechnical;>50K
8288;Female;*;White;spouse not present;High School;United-States;Private;*;<=50K
8289;Male;40~49;White;Married-civ-spouse;High School;North America;Private;Craft-repair;>50K
8290;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
8291;Male;*;White;*;Higher education;*;Non-Government;*;>50K
8292;Male;40~59;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
8293;Female;*;White;spouse not present;Higher education;United-States;*;*;>50K
8294;Male;*;*;*;*;*;*;*;<=50K
8295;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8296;Male;*;White;Married-civ-spouse;High School;*;*;*;>50K
8297;*;*;*;*;*;*;*;*;<=50K
8298;Female;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
8299;*;*;*;*;*;*;*;*;<=50K
8300;Male;*;White;Married-civ-spouse;High School;North America;Private;*;<=50K
8301;Male;20~39;White;*;*;*;*;*;>50K
8302;Male;*;White;*;*;North America;Non-Government;Nontechnical;>50K
8303;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
8304;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
8305;*;*;*;spouse not present;Higher education;*;*;*;<=50K
8306;Male;*;*;*;*;*;Non-Government;*;>50K
8307;Male;*;White;Never-married;*;*;Private;Nontechnical;<=50K
8308;Female;*;White;*;High School;North America;*;*;<=50K
8309;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
8310;*;*;White;*;High School;*;Non-Government;*;<=50K
8311;Male;40~59;White;Married-civ-spouse;*;*;*;*;<=50K
8312;Male;40~59;White;spouse not present;*;North America;Non-Government;*;<=50K
8313;Male;20~39;*;Never-married;HS-grad;United-States;Private;Nontechnical;<=50K
8314;Female;20~39;White;spouse not present;Higher education;*;*;*;<=50K
8315;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Technical;>50K
8316;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
8317;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
8318;Male;40~49;White;Married-civ-spouse;High School;North America;Private;Craft-repair;<=50K
8319;Male;20~39;White;*;Undergraduate;North America;Non-Government;Nontechnical;>50K
8320;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
8321;*;20~39;*;Never-married;*;North America;Private;Other;<=50K
8322;*;*;White;*;High School;*;Non-Government;*;<=50K
8323;Female;*;White;Never-married;Undergraduate;*;*;*;<=50K
8324;Female;*;White;spouse not present;Higher education;United-States;*;*;>50K
8325;Male;*;*;Married-civ-spouse;*;*;*;*;>50K
8326;Male;*;*;*;*;*;*;*;>50K
8327;Female;*;*;*;Higher education;*;*;*;>50K
8328;Male;*;White;*;*;*;Non-Government;*;<=50K
8329;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
8330;Male;15~19;*;Never-married;Some-college;United-States;Private;*;<=50K
8331;Male;20~39;White;*;Undergraduate;North America;Non-Government;Nontechnical;>50K
8332;Male;*;White;Married-civ-spouse;High School;North America;Private;*;>50K
8333;Male;20~39;*;Married-civ-spouse;Some-college;North America;Non-Government;*;>50K
8334;Male;*;White;Married-civ-spouse;High School;*;*;*;>50K
8335;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
8336;Male;20~39;*;Married-civ-spouse;*;North America;Non-Government;Nontechnical;>50K
8337;Male;35~39;White;Married-civ-spouse;Undergraduate;North America;*;Nontechnical;<=50K
8338;Male;40~59;White;Married-civ-spouse;Higher education;North America;Private;Exec-managerial;>50K
8339;Male;40~49;White;Married-civ-spouse;High School;North America;Private;Craft-repair;>50K
8340;*;*;*;*;*;*;Government;Nontechnical;<=50K
8341;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Technical;>50K
8342;Female;15~19;White;Never-married;High School;United-States;Non-Government;Other;<=50K
8343;Male;*;*;*;*;*;*;*;<=50K
8344;*;*;*;*;*;*;*;*;<=50K
8345;Male;*;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
8346;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Other;>50K
8347;Female;*;*;spouse not present;High School;North America;Non-Government;Sales;<=50K
8348;Male;40~49;White;Married-civ-spouse;Bachelors;United-States;Private;*;>50K
8349;Female;*;*;Never-married;High School;*;*;Other;<=50K
8350;Female;20~29;White;Never-married;Undergraduate;United-States;Private;Other;<=50K
8351;Male;20~39;*;spouse not present;*;*;Private;Technical;<=50K
8352;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8353;Male;20~39;White;*;*;North America;Non-Government;Other;<=50K
8354;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
8355;Male;20~39;White;*;*;*;Non-Government;Technical;<=50K
8356;*;*;*;*;*;*;*;*;<=50K
8357;Male;40~49;White;Married-civ-spouse;High School;North America;Private;Craft-repair;>50K
8358;Male;20~39;White;spouse not present;Higher education;North America;Private;Technical;<=50K
8359;*;20~39;White;spouse not present;*;*;Non-Government;*;<=50K
8360;Female;*;White;spouse not present;*;North America;*;*;<=50K
8361;Male;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
8362;*;60~79;*;*;*;United-States;Non-Government;*;<=50K
8363;Male;20~39;White;Never-married;High School;North America;Private;Nontechnical;<=50K
8364;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;*;<=50K
8365;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8366;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
8367;Male;20~39;White;spouse present;Higher education;North America;Non-Government;Other;>50K
8368;Female;20~39;*;spouse not present;High School;North America;Private;*;<=50K
8369;Male;20~39;White;*;*;United-States;Non-Government;Technical;>50K
8370;*;*;*;*;*;*;*;*;>50K
8371;Male;20~39;White;spouse not present;Higher education;North America;Private;Technical;<=50K
8372;Male;*;*;Married-civ-spouse;High School;*;Non-Government;*;<=50K
8373;Male;20~39;White;Married-civ-spouse;*;North America;Private;*;>50K
8374;*;*;*;*;*;*;Non-Government;*;<=50K
8375;*;*;*;*;High School;*;*;*;<=50K
8376;Female;*;*;spouse not present;*;United-States;*;*;<=50K
8377;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
8378;Male;*;White;Married-civ-spouse;High School;North America;Private;*;<=50K
8379;Male;*;*;*;Higher education;North America;Non-Government;*;>50K
8380;Female;40~59;*;*;Higher education;North America;*;*;<=50K
8381;Male;*;White;*;Higher education;North America;*;*;<=50K
8382;Male;20~39;White;Married-civ-spouse;HS-grad;North America;Private;Nontechnical;<=50K
8383;*;*;White;spouse not present;Higher education;United-States;*;Other;<=50K
8384;Female;*;White;spouse not present;Higher education;North America;Private;*;<=50K
8385;Male;20~39;White;spouse not present;*;United-States;*;*;<=50K
8386;Male;20~39;White;*;Undergraduate;North America;Non-Government;Nontechnical;>50K
8387;Male;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
8388;Male;*;*;spouse not present;Higher education;*;*;*;<=50K
8389;Female;*;*;spouse not present;High School;North America;*;*;<=50K
8390;Male;*;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
8391;Male;*;White;*;*;North America;Non-Government;Nontechnical;>50K
8392;Male;30~39;White;Married-civ-spouse;*;United-States;Non-Government;Craft-repair;<=50K
8393;Male;*;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
8394;*;*;*;*;*;*;*;*;<=50K
8395;Male;20~39;*;spouse not present;High School;North America;Private;Other;<=50K
8396;Male;30~39;White;Married-civ-spouse;Higher education;North America;Private;Exec-managerial;<=50K
8397;Female;*;*;Never-married;High School;*;*;Other;<=50K
8398;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8399;Male;20~39;*;spouse not present;High School;North America;Private;Other;<=50K
8400;Male;50~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8401;*;*;*;*;High School;United-States;*;*;<=50K
8402;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Government;*;<=50K
8403;*;20~39;White;Married-civ-spouse;*;North America;Non-Government;*;<=50K
8404;*;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
8405;Male;20~29;White;Never-married;Undergraduate;United-States;Non-Government;Sales;<=50K
8406;*;20~39;*;Married-civ-spouse;High School;North America;Private;Technical;<=50K
8407;Male;20~39;White;*;*;*;Non-Government;Technical;<=50K
8408;*;*;White;*;*;*;*;*;>50K
8409;*;60~79;*;*;*;United-States;Non-Government;*;<=50K
8410;*;60~79;*;*;*;United-States;Non-Government;*;<=50K
8411;Male;20~39;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
8412;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
8413;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
8414;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
8415;*;20~39;White;spouse not present;Higher education;*;Government;*;<=50K
8416;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
8417;*;*;*;*;*;North America;*;*;<=50K
8418;Male;*;White;spouse not present;Undergraduate;United-States;Non-Government;*;<=50K
8419;Male;*;*;*;Higher education;*;Government;*;>50K
8420;Male;35~39;White;Married-civ-spouse;Undergraduate;North America;*;Nontechnical;<=50K
8421;Male;*;White;*;*;United-States;*;Nontechnical;<=50K
8422;Male;20~39;*;spouse not present;High School;North America;Private;Other;<=50K
8423;Female;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
8424;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
8425;Female;*;*;spouse not present;*;North America;Non-Government;*;<=50K
8426;Male;20~39;White;spouse not present;*;*;Private;*;<=50K
8427;Male;20~39;White;Married-civ-spouse;*;United-States;Non-Government;Technical;<=50K
8428;Female;*;*;Never-married;High School;*;*;Other;<=50K
8429;Male;40~59;*;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
8430;Male;20~39;White;spouse present;*;North America;*;Other;<=50K
8431;Male;*;White;Never-married;Undergraduate;United-States;Private;Nontechnical;<=50K
8432;Male;*;*;Married-civ-spouse;*;*;Private;*;>50K
8433;Male;*;*;spouse not present;*;North America;*;*;<=50K
8434;*;*;*;*;*;*;Non-Government;*;<=50K
8435;Male;20~39;*;Married-civ-spouse;Some-college;North America;Non-Government;*;>50K
8436;Male;30~39;White;Married-civ-spouse;Higher education;North America;Private;Exec-managerial;>50K
8437;Male;*;*;*;*;*;Non-Government;*;>50K
8438;Male;*;White;spouse not present;Higher education;North America;Non-Government;*;<=50K
8439;Female;*;White;spouse not present;*;North America;*;Other;<=50K
8440;Male;*;*;Married-civ-spouse;*;United-States;Government;*;>50K
8441;*;*;White;*;*;*;*;*;<=50K
8442;Male;20~39;White;Married-civ-spouse;Some-college;North America;Private;Nontechnical;<=50K
8443;*;60~79;White;*;*;United-States;*;Nontechnical;<=50K
8444;*;*;White;spouse not present;Higher education;United-States;*;Other;<=50K
8445;*;60~79;White;*;*;United-States;*;Nontechnical;>50K
8446;Male;*;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
8447;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;*;<=50K
8448;*;*;*;*;*;North America;*;*;>50K
8449;Male;30~39;White;Married-civ-spouse;Higher education;North America;Private;Exec-managerial;>50K
8450;Female;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
8451;Male;40~59;White;*;*;*;*;*;>50K
8452;Female;*;*;spouse not present;*;North America;*;*;<=50K
8453;Male;*;*;Married-civ-spouse;*;United-States;Government;*;<=50K
8454;Female;20~39;*;spouse not present;High School;North America;Private;*;<=50K
8455;Male;40~59;White;*;HS-grad;North America;Private;Other;<=50K
8456;Female;*;*;*;*;North America;Non-Government;*;<=50K
8457;Female;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
8458;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
8459;Male;20~39;*;Never-married;HS-grad;United-States;Private;Nontechnical;<=50K
8460;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
8461;Female;*;*;*;*;North America;*;*;<=50K
8462;Female;20~39;*;spouse not present;Higher education;North America;Government;*;<=50K
8463;Female;*;*;*;*;*;*;*;<=50K
8464;Male;*;White;*;Higher education;*;Non-Government;*;<=50K
8465;*;*;White;*;*;*;*;*;>50K
8466;Male;*;White;Married-civ-spouse;*;*;Government;*;>50K
8467;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
8468;Female;*;White;*;*;United-States;*;*;>50K
8469;Male;20~39;*;Married-civ-spouse;Some-college;North America;Non-Government;*;<=50K
8470;Female;*;White;Never-married;Undergraduate;United-States;*;Prof-specialty;<=50K
8471;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
8472;Male;20~39;White;Married-civ-spouse;Some-college;North America;Private;Nontechnical;>50K
8473;Female;15~19;White;Never-married;Higher education;North America;Non-Government;*;<=50K
8474;Female;*;White;spouse not present;High School;North America;Non-Government;Nontechnical;<=50K
8475;Female;*;*;*;Higher education;*;*;Adm-clerical;<=50K
8476;Male;20~39;White;spouse present;Higher education;North America;Non-Government;Other;>50K
