ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
10149;*;*;*;*;Higher education;North America;Government;Technical;<=50K
10150;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
10151;Female;*;*;*;High School;North America;Non-Government;*;<=50K
10152;Male;*;White;Never-married;*;United-States;Non-Government;*;<=50K
10153;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
10154;*;*;*;*;*;*;Non-Government;*;<=50K
10155;Male;20~39;*;spouse not present;HS-grad;United-States;*;*;<=50K
10156;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;>50K
10157;Female;20~39;White;Never-married;Undergraduate;United-States;Non-Government;Other;<=50K
10158;Male;*;White;spouse not present;*;United-States;Non-Government;*;<=50K
10159;Male;*;*;Married-civ-spouse;Undergraduate;United-States;*;Technical;>50K
10160;Male;20~39;*;*;Higher education;*;Non-Government;Nontechnical;<=50K
10161;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
10162;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
10163;Male;*;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
10164;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
10165;Male;20~39;White;*;Higher education;*;Government;*;<=50K
10166;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Other;<=50K
10167;Male;*;*;*;High School;North America;Non-Government;*;<=50K
10168;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
10169;*;*;*;*;*;*;Private;*;<=50K
10170;Male;20~39;*;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
10171;Female;20~39;White;Never-married;Undergraduate;United-States;Private;*;>50K
10172;Male;20~39;White;Never-married;High School;North America;Private;Nontechnical;<=50K
10173;Male;20~39;*;*;Higher education;*;*;*;<=50K
10174;Female;*;White;spouse not present;*;*;*;Other;<=50K
10175;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
10176;*;*;*;*;*;North America;*;*;<=50K
10177;Male;*;White;Never-married;High School;United-States;Private;Other;<=50K
10178;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
10179;Male;40~59;White;*;*;North America;Government;Other;<=50K
10180;Male;40~59;White;*;Higher education;*;Non-Government;Nontechnical;<=50K
10181;*;40~59;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
10182;Male;*;White;*;*;United-States;*;*;<=50K
10183;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
10184;Male;40~59;*;*;*;*;Non-Government;*;<=50K
10185;*;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
10186;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;Technical;<=50K
10187;Male;20~29;White;spouse not present;Some-college;United-States;Private;Technical;<=50K
10188;*;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
10189;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Nontechnical;>50K
10190;Female;*;White;spouse not present;*;North America;*;Other;<=50K
10191;Male;*;White;*;*;North America;Government;*;>50K
10192;Male;40~59;White;spouse not present;*;North America;Non-Government;*;<=50K
10193;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
10194;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;>50K
10195;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;<=50K
10196;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
10197;Male;*;*;Never-married;*;*;*;Technical;<=50K
10198;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
10199;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
10200;Female;*;White;*;Higher education;United-States;*;*;>50K
10201;Male;20~39;White;spouse not present;*;North America;*;*;<=50K
10202;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Other;<=50K
10203;Female;*;White;*;*;North America;*;*;<=50K
10204;Male;20~39;*;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
10205;Male;20~39;White;Never-married;Higher education;United-States;Private;Other;<=50K
10206;Male;40~59;*;*;Higher education;North America;Self-emp-not-inc;Nontechnical;>50K
10207;Male;20~39;White;Married-civ-spouse;*;North America;*;*;<=50K
10208;Male;*;*;*;High School;United-States;Private;*;<=50K
10209;Female;*;White;*;*;*;Non-Government;*;<=50K
10210;Male;40~59;*;Married-civ-spouse;Higher education;United-States;*;Prof-specialty;>50K
10211;*;40~59;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
10212;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
10213;Male;*;*;Divorced;High School;*;Non-Government;Technical;<=50K
10214;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
10215;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
10216;Male;30~39;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
10217;Female;*;White;*;*;North America;*;*;<=50K
10218;Male;20~39;White;Never-married;Higher education;North America;Private;Technical;<=50K
10219;Male;15~19;White;Never-married;Higher education;*;Non-Government;*;<=50K
10220;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10221;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Technical;<=50K
10222;Male;*;White;Never-married;High School;United-States;Private;Other;<=50K
10223;*;40~59;White;*;Higher education;United-States;Government;Technical;>50K
10224;Male;*;*;*;*;North America;*;*;<=50K
10225;Female;*;*;*;*;North America;*;Other;<=50K
10226;Male;20~39;White;Never-married;Higher education;North America;Non-Government;*;<=50K
10227;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
10228;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Technical;<=50K
10229;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
10230;Female;*;*;spouse not present;High School;North America;*;*;<=50K
10231;Female;20~39;White;Never-married;High School;North America;Private;*;<=50K
10232;Male;20~39;*;Married-civ-spouse;Higher education;*;Non-Government;Technical;>50K
10233;Female;20~39;White;spouse present;Higher education;North America;*;*;>50K
10234;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Transport-moving;>50K
10235;Female;40~59;*;*;High School;*;*;*;<=50K
10236;Female;*;White;spouse not present;*;*;*;*;<=50K
10237;Male;40~59;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
10238;Male;*;*;*;*;*;*;*;<=50K
10239;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
10240;*;*;*;*;Higher education;North America;Government;Technical;>50K
10241;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
10242;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
10243;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
10244;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;*;<=50K
10245;Male;*;*;*;Higher education;*;Non-Government;Nontechnical;>50K
10246;Male;40~59;White;*;*;North America;Government;Other;<=50K
10247;*;15~19;White;spouse not present;*;North America;*;Other;<=50K
10248;Male;20~29;White;Never-married;Undergraduate;United-States;Private;Technical;<=50K
10249;Male;40~59;*;*;Higher education;North America;Self-emp-not-inc;Nontechnical;<=50K
10250;Male;20~39;White;*;Higher education;United-States;*;Other;>50K
10251;Male;*;White;*;Higher education;*;*;Nontechnical;>50K
10252;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Prof-specialty;>50K
10253;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
10254;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;Technical;>50K
10255;*;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
10256;Male;40~59;*;*;*;*;Non-Government;*;<=50K
10257;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
10258;Male;*;*;spouse not present;*;North America;Private;*;<=50K
10259;Male;20~39;White;Married-civ-spouse;High School;United-States;*;*;>50K
10260;Male;*;*;*;High School;United-States;Private;*;>50K
10261;Male;*;White;*;*;*;Non-Government;*;<=50K
10262;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
10263;Male;30~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;>50K
10264;Female;*;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
10265;Male;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
10266;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Prof-specialty;<=50K
10267;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;>50K
10268;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10269;*;15~19;White;spouse not present;*;North America;*;Other;<=50K
10270;Male;*;*;spouse not present;Higher education;United-States;Non-Government;Other;>50K
10271;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
10272;Male;20~39;*;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
10273;Female;*;*;*;High School;North America;Private;*;<=50K
10274;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
10275;Female;40~59;*;*;*;North America;*;*;<=50K
10276;Male;40~59;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
10277;Female;*;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
10278;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
10279;*;*;*;spouse not present;Higher education;*;Private;*;<=50K
10280;Female;*;*;*;*;*;*;Other;<=50K
10281;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;Technical;>50K
10282;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Other;<=50K
10283;Female;*;White;spouse not present;*;North America;*;Technical;<=50K
10284;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;<=50K
10285;Female;*;*;*;High School;North America;Private;*;<=50K
10286;Male;20~39;*;*;HS-grad;United-States;Private;Craft-repair;>50K
10287;Female;40~59;White;spouse not present;*;United-States;*;*;<=50K
10288;Male;40~59;Black;*;*;North America;*;*;>50K
10289;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
10290;*;*;*;*;High School;*;Private;*;<=50K
10291;Female;20~39;White;Never-married;Higher education;North America;Private;Other;<=50K
10292;Male;20~39;*;spouse not present;HS-grad;United-States;*;*;<=50K
10293;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;<=50K
10294;*;*;*;*;*;*;Non-Government;*;<=50K
10295;Female;40~59;White;spouse not present;*;United-States;*;*;<=50K
10296;*;40~59;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
10297;*;*;*;*;*;North America;Non-Government;*;<=50K
10298;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
10299;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;<=50K
10300;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10301;Female;40~59;*;*;*;North America;*;*;<=50K
10302;Male;*;White;Never-married;High School;United-States;*;*;<=50K
10303;Female;*;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
10304;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;<=50K
10305;Female;15~19;White;Never-married;High School;North America;Non-Government;*;<=50K
10306;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;>50K
10307;Male;15~19;White;Never-married;Higher education;*;Non-Government;*;<=50K
10308;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
10309;Female;20~39;*;*;Higher education;North America;Private;*;<=50K
10310;Male;20~39;White;Married-civ-spouse;High School;United-States;*;*;<=50K
10311;Male;20~39;White;*;Higher education;United-States;*;Other;>50K
10312;Male;*;*;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
10313;Female;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
10314;Male;20~39;White;*;High School;*;*;*;>50K
10315;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
10316;Male;20~39;White;Married-civ-spouse;High School;United-States;Private;Technical;>50K
10317;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Technical;<=50K
10318;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
10319;Female;20~39;*;*;*;*;Private;*;<=50K
10320;Male;20~39;*;spouse not present;HS-grad;United-States;*;*;<=50K
10321;Male;20~39;*;*;Higher education;*;Non-Government;Nontechnical;<=50K
10322;Female;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
10323;Male;*;*;Never-married;*;North America;Non-Government;*;<=50K
10324;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
10325;Female;40~59;*;spouse not present;*;*;Private;*;<=50K
10326;Male;40~59;*;Married-civ-spouse;High School;North America;Non-Government;Other;>50K
10327;Male;*;*;*;High School;United-States;Private;*;>50K
10328;*;*;*;spouse not present;Higher education;*;Non-Government;*;<=50K
10329;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
10330;Male;*;*;Divorced;High School;*;Non-Government;Technical;<=50K
10331;Female;20~39;White;Never-married;Undergraduate;United-States;Non-Government;Other;<=50K
10332;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
10333;Male;20~39;White;Married-civ-spouse;Higher education;*;Private;*;>50K
10334;*;*;*;*;*;North America;Non-Government;*;>50K
10335;Male;*;White;Never-married;*;United-States;*;Nontechnical;<=50K
10336;Female;40~59;White;*;High School;United-States;Non-Government;Other;<=50K
10337;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;<=50K
10338;Female;*;White;*;Higher education;United-States;*;*;<=50K
10339;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;>50K
10340;*;40~59;White;*;Higher education;United-States;Government;Technical;>50K
10341;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
10342;Female;*;*;*;High School;North America;Private;*;<=50K
10343;*;*;*;*;*;*;Non-Government;*;<=50K
10344;Male;40~59;White;Married-civ-spouse;High School;North America;Non-Government;Transport-moving;>50K
10345;Female;*;White;spouse not present;*;North America;*;Other;<=50K
10346;Male;40~59;*;Married-civ-spouse;Higher education;United-States;*;Prof-specialty;>50K
10347;Male;*;*;*;High School;United-States;Private;*;>50K
10348;Female;15~19;White;Never-married;High School;United-States;Private;Nontechnical;<=50K
10349;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
10350;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
10351;Male;*;*;*;*;*;Non-Government;*;<=50K
10352;Male;*;White;*;*;United-States;*;*;<=50K
10353;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;>50K
10354;Male;*;*;Married-civ-spouse;*;*;*;*;>50K
10355;Male;20~39;*;spouse not present;HS-grad;United-States;*;*;<=50K
10356;Female;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
10357;Male;40~59;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
10358;Female;40~59;White;*;High School;United-States;Non-Government;Other;>50K
10359;*;*;*;spouse not present;Higher education;North America;*;*;<=50K
10360;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
10361;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;<=50K
10362;Male;20~39;White;Married-civ-spouse;*;North America;*;*;<=50K
10363;Female;*;White;*;*;*;Non-Government;*;<=50K
10364;Male;*;*;Divorced;High School;*;Non-Government;Technical;>50K
10365;Male;20~39;*;*;Higher education;*;Non-Government;Nontechnical;<=50K
10366;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
10367;Female;15~19;*;Never-married;High School;North America;Private;Other;<=50K
10368;Female;20~39;White;Never-married;High School;North America;Private;*;>50K
10369;Male;*;White;Married-civ-spouse;Graduate;North America;Non-Government;*;<=50K
10370;Male;*;White;*;*;*;Government;*;<=50K
10371;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
10372;Male;*;*;*;High School;North America;Non-Government;*;<=50K
10373;Male;40~59;*;Married-civ-spouse;High School;*;*;Technical;<=50K
10374;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
10375;Male;*;*;spouse not present;*;North America;Private;*;>50K
10376;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
10377;Male;*;White;*;*;*;Government;*;>50K
10378;Male;*;White;spouse not present;*;North America;*;*;<=50K
10379;Male;20~39;White;Never-married;Undergraduate;North America;Private;Prof-specialty;<=50K
10380;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;>50K
10381;Male;20~39;*;*;Higher education;*;Non-Government;Nontechnical;<=50K
10382;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
10383;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
10384;*;*;White;*;High School;North America;Non-Government;*;<=50K
10385;Female;*;White;Never-married;High School;United-States;Non-Government;Other;<=50K
10386;Male;20~29;White;Never-married;High School;North America;Private;Nontechnical;<=50K
10387;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Non-Government;Nontechnical;>50K
10388;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
10389;Male;40~59;White;Married-civ-spouse;*;United-States;Non-Government;*;>50K
10390;Male;*;*;spouse not present;*;United-States;Private;*;<=50K
10391;Male;40~59;White;*;*;North America;Government;Other;<=50K
10392;Male;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
10393;Female;*;White;spouse not present;*;*;*;Other;<=50K
10394;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
10395;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;*;>50K
10396;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Other;<=50K
10397;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
10398;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
10399;*;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;*;<=50K
10400;Male;20~39;White;*;High School;*;*;*;<=50K
10401;*;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
10402;Female;*;*;*;Higher education;*;*;*;<=50K
10403;Male;20~39;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;>50K
10404;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;<=50K
10405;Male;15~19;White;Never-married;Higher education;*;Non-Government;*;<=50K
10406;Male;20~39;White;spouse not present;Higher education;United-States;Private;*;<=50K
10407;Female;*;White;*;*;North America;*;*;<=50K
10408;Female;*;White;spouse not present;Higher education;North America;Non-Government;Nontechnical;<=50K
10409;*;*;*;*;*;*;*;*;>50K
10410;Female;40~59;*;spouse not present;Higher education;North America;Non-Government;*;<=50K
10411;Female;15~19;*;Never-married;*;*;Private;*;<=50K
10412;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Private;*;<=50K
10413;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
10414;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
10415;Female;*;*;*;*;United-States;Private;*;<=50K
10416;Female;*;White;spouse not present;*;*;Non-Government;Other;<=50K
10417;*;20~39;White;Married-civ-spouse;HS-grad;United-States;*;Other;<=50K
10418;Female;20~39;White;Never-married;Professional Education;North America;Private;*;<=50K
10419;*;*;*;*;*;*;*;*;<=50K
10420;Male;*;*;Married-civ-spouse;Undergraduate;United-States;Private;Technical;>50K
10421;Male;20~39;White;Divorced;*;North America;Non-Government;*;<=50K
10422;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10423;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Nontechnical;>50K
10424;Male;*;*;Never-married;*;North America;Non-Government;*;<=50K
10425;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
10426;*;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
10427;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
10428;*;*;*;spouse not present;Higher education;North America;*;*;<=50K
10429;Female;15~19;White;Never-married;High School;United-States;Non-Government;*;<=50K
10430;Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
10431;Male;20~39;White;Married-civ-spouse;*;United-States;*;Nontechnical;<=50K
10432;Male;*;White;spouse not present;*;North America;Non-Government;Technical;<=50K
10433;*;*;*;*;High School;*;*;*;<=50K
10434;Male;20~39;*;*;*;*;*;*;<=50K
10435;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
10436;Male;*;White;spouse not present;*;United-States;Non-Government;*;>50K
10437;Female;20~39;White;Never-married;Professional Education;North America;Private;*;<=50K
10438;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;>50K
10439;Female;*;White;spouse not present;*;North America;*;Other;<=50K
10440;*;*;*;*;*;*;Non-Government;*;<=50K
10441;Male;20~39;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
10442;Male;*;*;*;*;*;Non-Government;*;<=50K
10443;Male;*;*;spouse not present;*;North America;Private;*;<=50K
10444;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;<=50K
10445;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;>50K
10446;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
10447;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10448;Male;20~39;*;*;*;*;*;*;<=50K
10449;Male;20~39;*;*;Higher education;*;Non-Government;Nontechnical;<=50K
10450;Male;40~59;White;Married-civ-spouse;*;United-States;Private;Prof-specialty;<=50K
10451;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Technical;<=50K
10452;Female;40~59;White;spouse not present;*;United-States;*;*;<=50K
10453;Male;40~59;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
10454;Female;20~39;White;Never-married;Undergraduate;United-States;Non-Government;Other;<=50K
10455;*;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
10456;Female;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
10457;Female;*;*;Never-married;Undergraduate;North America;Private;*;<=50K
10458;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;>50K
10459;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
10460;Male;40~59;White;*;Higher education;United-States;Non-Government;*;<=50K
10461;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
10462;*;*;White;spouse not present;High School;*;Non-Government;*;<=50K
10463;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
10464;Male;*;*;Married-civ-spouse;Undergraduate;United-States;*;Technical;<=50K
10465;*;40~59;White;*;Higher education;United-States;Government;Technical;<=50K
10466;Female;*;White;Never-married;Higher education;North America;Non-Government;*;<=50K
10467;Male;*;*;Married-civ-spouse;Higher education;*;Non-Government;*;<=50K
10468;Male;40~59;White;Married-civ-spouse;*;North America;Non-Government;Nontechnical;>50K
10469;Male;20~39;White;Never-married;Higher education;United-States;Private;Other;<=50K
10470;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;>50K
10471;Male;*;White;*;High School;North America;*;*;>50K
10472;*;*;*;*;*;*;*;Nontechnical;>50K
10473;Female;20~39;White;Never-married;Undergraduate;United-States;Private;*;<=50K
10474;Male;*;White;Never-married;High School;United-States;Private;Other;<=50K
10475;Female;*;*;spouse not present;High School;North America;*;*;<=50K
10476;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
10477;*;*;*;*;*;North America;*;*;<=50K
10478;Female;20~39;*;spouse not present;*;North America;Private;*;<=50K
10479;*;*;*;*;*;*;Non-Government;*;<=50K
10480;Male;*;White;Never-married;*;United-States;Non-Government;*;<=50K
10481;*;*;White;*;*;North America;Government;*;<=50K
10482;Female;*;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
10483;Male;20~39;White;spouse not present;High School;North America;Non-Government;*;>50K
10484;Female;20~39;White;Never-married;High School;North America;Private;*;<=50K
10485;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
10486;*;15~19;White;Never-married;Some-college;United-States;*;*;<=50K
10487;Male;20~39;*;spouse not present;High School;*;Non-Government;Craft-repair;<=50K
10488;Male;20~39;White;Never-married;Higher education;United-States;Private;Other;<=50K
10489;Male;40~59;White;spouse not present;*;North America;Non-Government;*;<=50K
10490;Male;40~59;*;Married-civ-spouse;High School;*;*;Technical;<=50K
10491;Male;40~59;White;*;Higher education;*;Non-Government;Nontechnical;>50K
10492;Male;*;*;Divorced;High School;*;Non-Government;Technical;<=50K
10493;Female;*;*;*;*;*;*;Other;<=50K
10494;Female;20~39;White;spouse not present;*;*;Non-Government;*;<=50K
10495;Female;20~39;*;Never-married;High School;*;Non-Government;Adm-clerical;<=50K
10496;Female;*;*;*;*;*;*;Other;<=50K
10497;Male;40~49;White;Married-civ-spouse;Undergraduate;North America;Non-Government;Nontechnical;>50K
10498;Male;40~59;*;*;*;*;Non-Government;*;<=50K
10499;*;*;*;*;*;*;Non-Government;*;<=50K
10500;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
10501;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Sales;<=50K
10502;Male;*;*;*;*;North America;*;*;<=50K
10503;Female;15~19;White;Never-married;High School;United-States;Non-Government;*;<=50K
10504;Female;*;*;*;High School;North America;*;*;<=50K
10505;*;*;*;*;*;North America;*;*;<=50K
10506;Female;*;White;Never-married;High School;United-States;Non-Government;Other;<=50K
10507;Male;*;*;Never-married;High School;*;Non-Government;*;<=50K
10508;Female;*;*;*;Higher education;North America;*;*;<=50K
10509;Female;*;White;*;High School;North America;*;*;<=50K
10510;Male;20~39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
10511;Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Nontechnical;>50K
10512;*;40~59;White;spouse not present;High School;*;Non-Government;Other;<=50K
10513;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
10514;Male;*;*;*;High School;*;Government;*;<=50K
10515;Male;30~39;White;Married-civ-spouse;HS-grad;United-States;Private;Technical;<=50K
10516;Male;*;White;Never-married;*;United-States;Non-Government;*;<=50K
10517;Female;*;*;*;High School;North America;Private;*;<=50K
10518;Female;20~39;White;Never-married;Undergraduate;United-States;Non-Government;Other;<=50K
10519;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Nontechnical;<=50K
10520;Male;*;White;*;*;*;Government;*;<=50K
10521;Male;20~39;*;*;HS-grad;United-States;Private;Craft-repair;<=50K
10522;*;*;*;*;*;*;*;*;>50K
10523;Male;*;*;spouse not present;*;North America;Non-Government;*;<=50K
10524;*;*;*;*;Higher education;North America;Non-Government;Nontechnical;<=50K
10525;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
10526;Male;20~39;*;*;*;*;*;*;<=50K
10527;Male;*;*;*;*;*;*;*;<=50K
10528;Female;*;White;spouse not present;*;North America;*;Other;<=50K
10529;Male;40~59;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
10530;Female;*;*;spouse not present;High School;North America;*;*;<=50K
