ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
4699;Male;20~39;White;spouse not present;HS-grad;North America;Non-Government;Other;<=50K
4700;*;*;*;Married-civ-spouse;Higher education;*;*;*;<=50K
4701;*;*;*;*;High School;North America;*;Nontechnical;<=50K
4702;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
4703;Female;*;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
4704;Female;*;*;*;*;*;*;*;<=50K
4705;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4706;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
4707;*;*;White;*;*;North America;Non-Government;*;<=50K
4708;Female;*;White;*;*;*;*;*;<=50K
4709;Female;*;*;Never-married;Higher education;*;*;*;<=50K
4710;*;*;*;*;*;North America;Government;*;<=50K
4711;*;40~59;*;Married-civ-spouse;*;*;*;*;<=50K
4712;Male;*;*;*;*;*;Non-Government;*;<=50K
4713;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4714;Female;40~59;*;*;High School;*;Non-Government;*;>50K
4715;*;*;*;*;*;North America;Government;*;<=50K
4716;Male;*;*;Married-civ-spouse;*;North America;Government;*;<=50K
4717;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;>50K
4718;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
4719;Female;20~39;*;spouse not present;*;*;*;*;<=50K
4720;Female;40~59;*;*;High School;*;Non-Government;*;<=50K
4721;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;<=50K
4722;Female;*;White;*;High School;*;Non-Government;*;<=50K
4723;Male;20~39;*;Never-married;Higher education;*;Private;Nontechnical;<=50K
4724;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
4725;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
4726;*;*;White;Married-civ-spouse;High School;North America;*;*;>50K
4727;Female;*;White;*;*;*;*;*;<=50K
4728;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
4729;Female;40~59;*;*;High School;*;Non-Government;*;<=50K
4730;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
4731;*;*;*;spouse not present;*;*;*;*;>50K
4732;Female;*;White;*;High School;*;Non-Government;*;<=50K
4733;Male;40~49;White;*;Higher education;*;Private;Nontechnical;>50K
4734;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
4735;Female;*;*;*;Higher education;*;*;*;>50K
4736;*;*;*;*;High School;North America;*;*;<=50K
4737;*;*;White;*;High School;*;*;Other;<=50K
4738;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4739;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
4740;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
4741;*;*;White;*;*;North America;Government;*;>50K
4742;*;40~59;*;*;Higher education;North America;Government;*;>50K
4743;Male;*;*;*;High School;North America;*;Other;<=50K
4744;Male;*;*;*;High School;North America;*;Other;>50K
4745;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Technical;<=50K
4746;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
4747;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;>50K
4748;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4749;Male;40~59;*;*;Higher education;*;*;*;>50K
4750;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;>50K
4751;Female;*;White;spouse not present;Higher education;North America;Non-Government;Other;<=50K
4752;*;*;*;*;High School;North America;*;*;<=50K
4753;Female;*;*;*;Higher education;*;*;*;>50K
4754;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4755;*;*;White;*;*;North America;Non-Government;*;<=50K
4756;Male;*;*;*;*;North America;*;*;<=50K
4757;*;20~39;*;*;*;*;Non-Government;*;>50K
4758;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
4759;Female;*;*;*;*;*;Non-Government;*;<=50K
4760;*;*;*;spouse not present;*;*;*;*;<=50K
4761;*;*;*;*;*;North America;*;*;<=50K
4762;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
4763;Female;*;White;*;*;North America;Non-Government;Other-service;<=50K
4764;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;>50K
4765;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
4766;Female;*;White;*;*;*;*;*;<=50K
4767;*;*;*;*;*;*;*;*;>50K
4768;*;*;*;*;*;*;Non-Government;*;<=50K
4769;*;*;*;spouse not present;*;*;*;*;<=50K
4770;*;*;*;*;*;North America;*;*;>50K
4771;Male;*;*;Married-civ-spouse;*;North America;Government;*;>50K
4772;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4773;*;*;*;*;*;United-States;*;*;<=50K
4774;Male;*;*;*;Higher education;*;Non-Government;*;<=50K
4775;Male;*;White;spouse not present;Higher education;*;Private;Other;<=50K
4776;*;*;*;Never-married;High School;North America;*;*;<=50K
4777;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4778;Male;*;*;Married-civ-spouse;*;United-States;Private;*;>50K
4779;Male;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
4780;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
4781;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
4782;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4783;Female;*;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
4784;Male;20~39;*;Never-married;Higher education;*;Private;Nontechnical;<=50K
4785;*;*;Asian-Pac-Islander;*;*;*;*;*;<=50K
4786;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
4787;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4788;Male;*;White;*;*;*;*;*;>50K
4789;Female;*;White;spouse not present;Higher education;North America;Non-Government;Other;<=50K
4790;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;>50K
4791;Male;*;*;Married-civ-spouse;*;United-States;Private;*;<=50K
4792;*;*;White;Married-civ-spouse;High School;North America;*;*;<=50K
4793;Female;*;*;*;*;North America;*;*;>50K
4794;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
4795;Male;*;White;spouse present;*;United-States;*;*;<=50K
4796;Male;40~59;*;*;*;North America;Non-Government;Nontechnical;>50K
4797;*;*;White;*;*;North America;Government;*;<=50K
4798;Male;40~59;*;*;Higher education;*;*;*;<=50K
4799;*;*;*;*;High School;North America;*;Nontechnical;<=50K
4800;Male;20~39;White;Married-civ-spouse;Higher education;*;Non-Government;Technical;>50K
4801;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
4802;*;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
4803;Female;*;White;*;Higher education;*;*;*;<=50K
4804;Female;*;White;Never-married;*;North America;Non-Government;Technical;<=50K
4805;Female;*;White;*;Higher education;*;*;*;<=50K
4806;Male;*;*;*;*;North America;Government;*;<=50K
4807;Female;*;*;*;*;North America;Non-Government;*;<=50K
4808;Male;*;*;Married-civ-spouse;*;United-States;Private;*;<=50K
4809;Male;*;*;*;*;North America;*;*;<=50K
4810;Female;20~39;*;*;*;*;Non-Government;*;<=50K
4811;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
4812;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
4813;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;*;<=50K
4814;*;60~79;*;*;High School;North America;Non-Government;*;<=50K
4815;*;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
4816;Female;*;White;Never-married;*;North America;Non-Government;Technical;<=50K
4817;Male;*;*;*;*;*;*;*;<=50K
4818;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
4819;*;*;*;spouse not present;*;North America;Non-Government;Other;<=50K
4820;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
4821;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4822;Male;*;*;Never-married;High School;*;*;Other;<=50K
4823;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
4824;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
4825;Female;*;*;*;*;North America;Non-Government;*;<=50K
4826;*;*;*;spouse not present;*;North America;Non-Government;Other;<=50K
4827;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
4828;Female;*;White;Never-married;*;*;*;*;<=50K
4829;Male;20~39;White;spouse not present;HS-grad;North America;Non-Government;Other;<=50K
4830;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
4831;Female;*;White;Never-married;*;*;*;*;<=50K
4832;Male;*;*;Married-civ-spouse;*;United-States;Private;*;>50K
4833;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
4834;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4835;Female;*;White;Never-married;*;North America;Non-Government;Other;<=50K
4836;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
4837;Male;*;*;Married-civ-spouse;*;United-States;Private;*;>50K
4838;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;>50K
4839;Male;40~49;White;*;Higher education;*;Private;Nontechnical;>50K
4840;Male;20~39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
4841;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;<=50K
4842;Female;20~39;*;*;Higher education;North America;Non-Government;*;<=50K
4843;*;*;*;Married-civ-spouse;Higher education;*;*;*;<=50K
4844;Male;*;White;spouse not present;*;*;*;*;<=50K
4845;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
4846;Male;*;*;*;*;United-States;*;Technical;<=50K
4847;Male;*;White;spouse not present;*;*;*;*;<=50K
4848;Female;*;*;*;*;*;Non-Government;*;>50K
4849;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4850;Female;20~39;*;*;*;*;Non-Government;*;>50K
4851;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
4852;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
4853;Male;40~59;*;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
4854;Female;*;*;*;*;*;Non-Government;Technical;<=50K
4855;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
4856;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
4857;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
4858;Male;40~59;*;*;*;North America;Non-Government;Nontechnical;<=50K
4859;Female;*;*;spouse present;High School;*;*;*;<=50K
4860;Male;*;*;Married-civ-spouse;*;North America;*;Other;<=50K
4861;Male;40~59;*;*;*;North America;Non-Government;Nontechnical;<=50K
4862;Male;*;*;Married-civ-spouse;*;*;*;Technical;>50K
4863;Female;*;*;Never-married;*;North America;Private;Other;<=50K
4864;Female;20~39;*;Never-married;*;United-States;*;*;<=50K
4865;*;*;*;spouse not present;*;*;*;*;<=50K
4866;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
4867;Male;*;White;spouse not present;Higher education;*;Private;Other;<=50K
4868;Female;20~39;*;spouse not present;*;North America;Private;*;<=50K
4869;Male;*;White;spouse not present;*;*;*;*;>50K
4870;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;<=50K
4871;Female;*;*;Never-married;Higher education;United-States;*;*;<=50K
4872;Male;*;*;*;High School;North America;*;Other;<=50K
4873;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
4874;Male;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
4875;Male;20~39;White;Married-civ-spouse;*;North America;Private;Technical;<=50K
4876;Male;*;*;Married-civ-spouse;High School;North America;*;*;<=50K
4877;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
4878;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
4879;*;*;White;*;High School;*;*;Other;<=50K
4880;*;*;White;*;*;North America;Non-Government;*;<=50K
4881;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
4882;Male;*;*;*;High School;North America;*;Other;<=50K
4883;Male;40~59;White;*;*;North America;Non-Government;*;>50K
4884;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
4885;*;*;*;*;Higher education;United-States;Government;*;>50K
4886;Male;*;*;*;*;*;*;*;<=50K
4887;Male;*;White;spouse not present;*;*;*;*;<=50K
4888;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
4889;Male;*;White;spouse not present;High School;North America;Non-Government;*;<=50K
4890;Male;*;White;*;*;United-States;Non-Government;Nontechnical;<=50K
4891;*;*;*;*;Higher education;United-States;*;*;<=50K
4892;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
4893;Female;*;*;*;*;North America;*;Technical;>50K
4894;Female;20~39;*;*;*;*;Non-Government;*;<=50K
4895;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
4896;Male;*;White;*;High School;United-States;*;*;<=50K
4897;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
4898;Female;20~39;*;spouse not present;*;*;*;*;<=50K
4899;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
4900;Male;*;White;Never-married;Higher education;United-States;Private;Other;<=50K
4901;*;20~39;*;*;*;*;Non-Government;*;>50K
4902;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
4903;*;*;White;spouse not present;*;*;Non-Government;*;>50K
4904;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
4905;Male;*;*;Married-civ-spouse;High School;North America;*;*;<=50K
4906;*;*;*;*;*;North America;*;*;<=50K
4907;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
4908;Female;20~39;White;Never-married;*;*;Private;*;<=50K
4909;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
4910;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;>50K
4911;Female;*;*;Never-married;*;North America;Private;Other;<=50K
4912;*;*;*;spouse not present;*;United-States;*;*;<=50K
4913;*;*;White;Married-civ-spouse;High School;North America;*;*;<=50K
4914;*;*;*;*;*;United-States;*;*;<=50K
4915;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
4916;Male;*;*;Married-civ-spouse;*;North America;*;Other;<=50K
4917;*;*;White;spouse not present;*;*;Non-Government;*;<=50K
4918;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
4919;Male;40~59;*;*;Higher education;*;*;*;>50K
4920;Male;*;*;*;*;*;*;*;<=50K
4921;*;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
4922;Male;20~39;*;*;High School;*;Non-Government;Other;<=50K
4923;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Nontechnical;<=50K
4924;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
4925;Female;*;*;Never-married;Higher education;United-States;*;*;<=50K
4926;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;<=50K
4927;Female;*;*;*;*;*;Non-Government;Technical;>50K
4928;Male;*;*;Married-civ-spouse;*;United-States;Private;*;<=50K
4929;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;<=50K
4930;Female;*;*;*;*;*;Non-Government;*;>50K
4931;Female;20~39;*;Never-married;Undergraduate;*;Non-Government;Adm-clerical;<=50K
4932;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Sales;<=50K
4933;Male;*;White;spouse not present;*;North America;Private;*;>50K
4934;Male;*;*;*;*;North America;Government;*;<=50K
4935;Female;*;*;spouse present;High School;*;*;*;<=50K
4936;Male;*;*;*;Higher education;*;Non-Government;*;>50K
4937;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
4938;Female;*;White;*;*;North America;Non-Government;Other-service;<=50K
4939;Female;*;*;*;*;*;Private;*;<=50K
4940;Female;*;White;*;Higher education;*;*;*;<=50K
4941;Female;*;White;Never-married;*;*;*;*;<=50K
4942;Male;*;*;Married-civ-spouse;*;North America;Government;*;<=50K
4943;*;*;*;*;*;*;*;*;<=50K
4944;Male;*;*;Never-married;High School;*;*;Other;<=50K
4945;Male;*;White;Never-married;Higher education;North America;Non-Government;Other;>50K
4946;*;*;White;*;*;North America;Non-Government;*;<=50K
4947;*;20~39;*;*;*;*;Non-Government;*;<=50K
4948;Male;40~59;*;*;Higher education;*;*;*;>50K
4949;Female;*;White;*;*;*;*;*;<=50K
4950;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;<=50K
4951;Male;*;*;*;*;United-States;*;Technical;<=50K
4952;Male;40~59;White;Married-civ-spouse;Higher education;North America;Non-Government;Prof-specialty;>50K
4953;*;*;*;*;*;North America;*;*;>50K
4954;Female;*;White;spouse not present;*;North America;Non-Government;Technical;>50K
4955;Male;*;*;*;*;*;*;*;>50K
4956;Female;*;*;spouse not present;High School;*;*;*;<=50K
4957;Female;*;*;*;*;*;Non-Government;*;<=50K
4958;Female;*;White;spouse not present;*;North America;*;*;<=50K
4959;Male;20~39;White;spouse not present;*;North America;Non-Government;Other;<=50K
4960;*;*;*;spouse not present;*;*;*;*;<=50K
4961;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Sales;>50K
4962;*;*;*;*;*;*;Non-Government;*;<=50K
4963;*;60~79;*;*;High School;North America;Non-Government;*;<=50K
4964;*;*;*;*;*;*;Non-Government;*;<=50K
4965;Male;*;*;*;*;United-States;*;Technical;>50K
4966;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
4967;*;40~59;*;Married-civ-spouse;*;*;*;*;<=50K
4968;Male;60~79;White;Married-civ-spouse;*;North America;Non-Government;Other;<=50K
4969;Female;*;*;Never-married;Higher education;United-States;*;*;<=50K
4970;Female;*;*;*;*;North America;*;*;<=50K
4971;Male;*;*;*;*;*;Non-Government;*;<=50K
4972;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;>50K
4973;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
4974;Male;*;*;*;*;North America;Government;*;<=50K
4975;Male;20~29;White;spouse present;HS-grad;United-States;Private;*;<=50K
4976;*;*;*;*;*;North America;Private;*;>50K
4977;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;<=50K
4978;Female;*;*;*;*;*;Non-Government;*;>50K
4979;Female;*;*;*;*;North America;*;Technical;<=50K
4980;*;*;*;spouse not present;*;*;*;*;<=50K
4981;Female;20~39;*;spouse not present;*;*;*;*;<=50K
4982;Female;*;*;spouse not present;*;*;*;*;<=50K
4983;*;*;*;*;*;*;Non-Government;*;>50K
4984;*;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
4985;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Technical;<=50K
4986;Male;20~39;*;*;High School;*;Non-Government;Other;<=50K
4987;Female;*;*;*;*;*;Private;*;<=50K
4988;Female;*;*;*;*;*;Private;*;<=50K
4989;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
4990;Male;40~49;White;*;Higher education;*;Private;Nontechnical;<=50K
4991;*;*;White;*;*;North America;Non-Government;*;<=50K
4992;Female;*;*;Never-married;*;North America;Private;Other;<=50K
4993;Male;*;*;Never-married;*;*;Private;Other;<=50K
4994;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
4995;Female;*;*;*;*;North America;Non-Government;*;<=50K
4996;Female;*;*;Never-married;*;North America;Private;Other;<=50K
4997;*;*;*;*;*;North America;Private;*;<=50K
4998;Female;*;*;*;*;*;Non-Government;*;<=50K
4999;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
5000;*;*;White;Married-civ-spouse;High School;North America;*;*;>50K
5001;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
5002;Male;20~39;White;Married-civ-spouse;Higher education;United-States;*;Technical;>50K
5003;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
5004;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
5005;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
5006;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;>50K
5007;Female;*;White;*;High School;*;Non-Government;*;<=50K
5008;Female;*;*;spouse not present;High School;*;*;*;<=50K
5009;Male;40~59;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
5010;*;*;*;*;*;United-States;*;*;<=50K
5011;*;*;*;spouse not present;*;North America;Non-Government;Other;<=50K
5012;Male;40~59;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
5013;Male;*;White;*;High School;United-States;*;*;<=50K
5014;Male;20~39;White;*;High School;North America;Non-Government;*;<=50K
5015;Male;20~39;White;Never-married;Higher education;*;Private;*;<=50K
5016;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;>50K
5017;*;*;White;*;*;North America;*;*;<=50K
5018;Male;20~29;White;spouse present;HS-grad;United-States;Private;*;<=50K
5019;*;*;*;spouse not present;*;North America;Non-Government;Other;<=50K
5020;*;*;*;spouse not present;*;United-States;*;*;<=50K
5021;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;>50K
5022;Male;40~49;White;*;Higher education;*;Private;Nontechnical;>50K
5023;Male;*;*;*;*;United-States;*;Technical;>50K
5024;Female;*;*;*;*;*;*;*;<=50K
5025;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
5026;Female;*;White;*;*;North America;Non-Government;Other-service;<=50K
5027;Male;*;*;Married-civ-spouse;*;United-States;Private;*;<=50K
5028;*;*;White;*;*;North America;Non-Government;*;<=50K
5029;Male;20~39;White;Married-civ-spouse;Higher education;North America;Private;Sales;<=50K
5030;Male;20~39;White;Married-civ-spouse;*;North America;Non-Government;Technical;>50K
5031;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;>50K
5032;*;*;*;*;Higher education;United-States;*;*;<=50K
5033;*;*;*;*;*;*;Non-Government;*;>50K
5034;Male;*;*;Never-married;*;*;Private;Other;<=50K
5035;Male;20~39;White;Never-married;High School;*;Non-Government;Nontechnical;<=50K
5036;*;20~39;White;*;Higher education;United-States;*;Prof-specialty;>50K
5037;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
5038;Male;*;*;spouse not present;High School;*;Non-Government;*;<=50K
5039;Male;*;*;Married-civ-spouse;*;*;*;*;>50K
5040;Female;*;*;*;*;*;Non-Government;*;<=50K
5041;Male;*;*;spouse not present;High School;*;Non-Government;*;<=50K
5042;Male;*;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Nontechnical;<=50K
5043;Male;*;*;*;*;*;*;*;<=50K
5044;Female;20~29;*;Never-married;Some-college;*;Private;Other;<=50K
5045;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
5046;Female;20~39;*;spouse not present;*;*;*;*;<=50K
5047;Male;*;*;Married-civ-spouse;HS-grad;North America;*;*;<=50K
5048;*;*;*;*;*;*;Non-Government;*;<=50K
5049;Male;20~29;White;spouse present;HS-grad;United-States;Private;*;>50K
5050;*;*;*;*;High School;North America;*;Nontechnical;<=50K
5051;Male;20~39;White;Married-civ-spouse;*;*;Government;*;<=50K
5052;Male;*;*;spouse not present;*;North America;*;*;<=50K
5053;Female;*;*;*;*;*;*;*;<=50K
5054;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
5055;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
5056;Female;*;White;Never-married;*;*;*;*;>50K
5057;Female;*;White;Never-married;*;*;*;*;<=50K
5058;Male;*;White;*;High School;United-States;*;*;<=50K
5059;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
5060;Male;20~39;*;*;Higher education;North America;Government;Technical;>50K
5061;Female;*;*;spouse not present;*;*;*;*;<=50K
5062;*;*;*;Never-married;High School;North America;*;*;<=50K
5063;Male;40~59;White;*;*;North America;Non-Government;*;>50K
5064;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;*;<=50K
5065;Female;*;*;spouse present;High School;*;*;*;>50K
5066;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
5067;*;*;*;*;*;*;*;*;<=50K
5068;Female;*;White;*;*;North America;Non-Government;Other-service;<=50K
5069;Female;*;White;*;*;*;*;*;<=50K
5070;*;*;*;*;*;*;*;*;>50K
5071;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
5072;Female;*;White;*;*;*;*;*;>50K
5073;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
5074;Female;*;*;*;*;*;*;*;<=50K
5075;Male;*;White;Never-married;Higher education;United-States;Private;Other;<=50K
5076;Male;*;*;Married-civ-spouse;*;*;*;*;<=50K
5077;Male;*;*;Married-civ-spouse;*;North America;Government;*;>50K
5078;Male;20~39;*;*;Higher education;North America;Government;Technical;>50K
5079;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
5080;Male;20~39;White;Never-married;High School;North America;Private;*;<=50K
5081;*;20~39;*;*;*;*;Non-Government;*;>50K
5082;Male;40~49;White;*;Higher education;*;Private;Nontechnical;>50K
5083;Male;*;*;*;*;North America;Government;*;<=50K
5084;*;*;*;spouse not present;*;North America;*;*;<=50K
5085;Female;*;*;Never-married;Higher education;United-States;*;*;<=50K
5086;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
5087;Male;*;*;Married-civ-spouse;*;North America;Government;*;<=50K
5088;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
5089;*;*;*;spouse not present;*;United-States;*;*;<=50K
5090;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;<=50K
5091;Male;*;White;*;High School;United-States;Non-Government;*;<=50K
5092;Male;*;*;Married-civ-spouse;*;United-States;Private;*;<=50K
5093;Male;40~59;*;*;Higher education;*;*;*;>50K
5094;*;*;White;*;High School;*;Non-Government;Nontechnical;<=50K
5095;Female;*;*;*;*;*;*;*;<=50K
5096;Male;*;White;Married-civ-spouse;High School;North America;*;Nontechnical;<=50K
5097;Female;*;*;*;Higher education;North America;*;Other;<=50K
5098;Male;*;*;*;*;*;*;*;>50K
5099;*;*;*;Married-civ-spouse;Higher education;*;*;*;<=50K
5100;*;*;White;*;*;North America;Non-Government;*;<=50K
5101;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Technical;<=50K
5102;Male;*;*;Married-civ-spouse;*;North America;Non-Government;*;>50K
5103;Male;*;*;*;HS-grad;*;Private;Transport-moving;<=50K
5104;Male;*;*;Married-civ-spouse;Higher education;North America;Non-Government;*;>50K
5105;Female;20~39;*;spouse not present;*;North America;Private;*;<=50K
5106;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;>50K
5107;Female;20~39;*;*;*;*;Non-Government;*;<=50K
5108;Male;40~59;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
5109;Male;*;White;Married-civ-spouse;Higher education;*;Non-Government;*;<=50K
5110;Male;*;White;spouse not present;Higher education;North America;*;Nontechnical;>50K
5111;Male;*;*;Married-civ-spouse;*;North America;*;Other;<=50K
5112;Male;40~59;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
5113;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Technical;<=50K
5114;Female;20~39;White;Never-married;*;*;Private;*;<=50K
5115;Female;*;*;spouse not present;High School;North America;Non-Government;Technical;<=50K
5116;Male;40~59;*;Married-civ-spouse;*;*;Private;Technical;>50K
5117;*;*;White;Married-civ-spouse;High School;North America;*;*;>50K
5118;*;20~39;*;*;Undergraduate;*;*;Nontechnical;>50K
