ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
6129;Female;*;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
6130;Male;*;*;Never-married;Higher education;United-States;Private;*;<=50K
6131;*;*;White;Married-civ-spouse;*;North America;*;*;>50K
6132;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;<=50K
6133;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Sales;>50K
6134;Male;*;White;Married-civ-spouse;*;*;*;Technical;>50K
6135;Female;20~39;White;Never-married;Higher education;United-States;*;*;<=50K
6136;Female;*;*;*;*;North America;Government;*;>50K
6137;Male;*;White;*;HS-grad;*;*;Other;>50K
6138;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
6139;Female;30~39;White;Never-married;Higher education;North America;Non-Government;*;<=50K
6140;*;*;*;*;High School;North America;Non-Government;*;<=50K
6141;Female;*;White;*;Higher education;North America;Non-Government;*;>50K
6142;Male;*;White;spouse not present;High School;North America;*;Nontechnical;<=50K
6143;Female;20~39;White;spouse not present;Higher education;United-States;Private;*;<=50K
6144;Female;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
6145;Female;20~39;White;spouse not present;Higher education;*;Private;*;<=50K
6146;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
6147;Male;*;*;Married-civ-spouse;High School;North America;Private;*;>50K
6148;Female;40~59;White;*;*;North America;Non-Government;Technical;>50K
6149;Male;20~39;*;spouse not present;High School;United-States;*;*;<=50K
6150;Male;*;White;Married-civ-spouse;High School;*;Non-Government;Technical;<=50K
6151;Male;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;*;<=50K
6152;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
6153;Male;20~29;White;Married-civ-spouse;High School;United-States;Non-Government;Craft-repair;<=50K
6154;Male;20~39;White;Never-married;*;North America;*;*;<=50K
6155;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
6156;Female;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
6157;Female;20~39;White;Never-married;Undergraduate;North America;Private;Other;<=50K
6158;*;*;*;spouse not present;*;North America;Government;Other;<=50K
6159;Male;*;White;*;HS-grad;*;*;Other;>50K
6160;Male;*;White;Married-civ-spouse;High School;*;Non-Government;Technical;<=50K
6161;Male;20~39;*;*;High School;North America;Private;*;<=50K
6162;Female;*;White;spouse not present;High School;United-States;Non-Government;*;<=50K
6163;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
6164;Female;*;*;*;*;*;Non-Government;*;<=50K
6165;Female;20~39;White;*;High School;North America;Non-Government;Other;<=50K
6166;Female;20~24;White;Never-married;Undergraduate;North America;Private;*;<=50K
6167;Male;*;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
6168;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Non-Government;Prof-specialty;<=50K
6169;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
6170;Male;*;White;Married-civ-spouse;Higher education;United-States;*;Other;<=50K
6171;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
6172;Male;*;*;Married-civ-spouse;High School;North America;Private;*;<=50K
6173;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
6174;Male;*;White;spouse not present;High School;North America;*;Nontechnical;<=50K
6175;Male;20~39;White;spouse not present;High School;*;Non-Government;*;<=50K
6176;Female;20~39;White;spouse not present;Higher education;*;Private;*;<=50K
6177;*;40~59;*;spouse not present;*;North America;*;*;<=50K
6178;Male;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
6179;*;*;Black;spouse not present;*;North America;Non-Government;*;<=50K
6180;Female;*;*;*;*;North America;Government;*;<=50K
6181;Male;20~29;*;spouse not present;High School;North America;Private;Handlers-cleaners;<=50K
6182;Male;20~39;White;spouse present;HS-grad;United-States;Private;Craft-repair;<=50K
6183;Male;40~59;White;Divorced;Higher education;North America;Non-Government;*;>50K
6184;Male;*;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
6185;Male;20~39;*;*;High School;North America;Private;*;<=50K
6186;Female;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
6187;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
6188;Male;*;*;spouse not present;High School;North America;*;*;<=50K
6189;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
6190;Male;*;White;*;Higher education;United-States;Non-Government;*;<=50K
6191;Male;60~79;White;*;*;North America;*;*;<=50K
6192;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
6193;Male;20~39;White;*;*;North America;Non-Government;Other;<=50K
6194;Male;*;White;spouse present;Higher education;United-States;Self-emp-not-inc;Technical;<=50K
6195;Male;*;White;*;*;North America;Non-Government;Nontechnical;<=50K
6196;Female;*;White;spouse not present;Bachelors;North America;Private;Technical;<=50K
6197;Male;20~39;*;*;Higher education;*;Non-Government;*;>50K
6198;Male;*;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;>50K
6199;*;20~39;*;spouse not present;High School;*;Non-Government;*;<=50K
6200;Male;20~39;White;spouse not present;HS-grad;North America;*;Technical;<=50K
6201;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Private;Sales;<=50K
6202;*;20~39;*;spouse not present;High School;North America;*;*;<=50K
6203;*;40~49;White;*;Higher education;*;*;*;>50K
6204;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
6205;Male;*;White;Married-civ-spouse;Higher education;United-States;Private;Craft-repair;<=50K
6206;*;*;*;Never-married;Higher education;North America;*;Nontechnical;<=50K
6207;Male;60~79;*;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
6208;Male;20~39;*;*;High School;North America;Private;*;<=50K
6209;Female;20~39;White;spouse not present;Higher education;*;Private;*;<=50K
6210;Male;20~39;White;*;*;North America;Non-Government;Other;<=50K
6211;Male;*;White;Married-civ-spouse;High School;North America;Self-emp-not-inc;Farming-fishing;<=50K
6212;Male;20~39;White;Never-married;Higher education;*;Private;Other-service;<=50K
6213;Male;*;White;*;Higher education;United-States;*;Technical;>50K
6214;Male;20~39;White;Never-married;Higher education;*;Private;Other-service;<=50K
6215;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Sales;<=50K
6216;Male;*;*;spouse not present;*;North America;*;*;<=50K
6217;*;*;*;Married-civ-spouse;*;*;*;*;<=50K
6218;Male;40~59;*;Married-civ-spouse;*;*;*;*;>50K
6219;Male;*;*;Married-civ-spouse;HS-grad;North America;Private;*;<=50K
6220;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
6221;Male;*;*;Never-married;Higher education;North America;Non-Government;Technical;<=50K
6222;Female;*;White;spouse present;High School;North America;Non-Government;Other;<=50K
6223;Female;40~59;White;spouse not present;Higher education;North America;*;Technical;<=50K
6224;Male;40~59;White;*;Higher education;United-States;*;Nontechnical;>50K
6225;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
6226;Male;40~59;*;spouse not present;High School;*;Non-Government;Technical;<=50K
6227;Male;40~59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
6228;Female;*;White;spouse present;High School;North America;Non-Government;Other;<=50K
6229;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
6230;Male;20~39;White;spouse present;HS-grad;United-States;Private;Craft-repair;>50K
6231;Male;*;White;*;Higher education;*;Non-Government;*;>50K
6232;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
6233;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
6234;Male;*;White;Married-civ-spouse;*;United-States;Government;*;>50K
6235;Female;20~39;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
6236;*;*;White;*;*;North America;Non-Government;*;<=50K
6237;Female;20~39;White;Never-married;Undergraduate;North America;Private;Other;<=50K
6238;Female;*;*;*;*;*;Non-Government;*;<=50K
6239;Male;*;*;Never-married;High School;North America;Non-Government;*;<=50K
6240;Male;*;*;Married-civ-spouse;High School;North America;Private;*;<=50K
6241;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
6242;*;*;*;spouse not present;*;North America;Government;Other;<=50K
6243;*;*;*;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
6244;Female;*;*;*;*;*;Non-Government;*;<=50K
6245;Female;*;*;Never-married;*;United-States;Non-Government;*;<=50K
6246;Male;*;White;*;*;United-States;*;*;<=50K
6247;Female;*;*;spouse not present;Higher education;United-States;*;Other;<=50K
6248;Male;*;White;spouse not present;High School;North America;*;Nontechnical;<=50K
6249;*;20~39;White;Never-married;High School;North America;Non-Government;Other-service;<=50K
6250;*;40~49;White;*;Higher education;*;*;*;>50K
6251;Male;*;*;Never-married;Higher education;North America;Non-Government;Technical;<=50K
6252;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Sales;>50K
6253;Female;20~29;*;*;High School;United-States;Private;*;<=50K
6254;Female;20~39;*;Never-married;Higher education;United-States;Private;Nontechnical;<=50K
6255;Female;*;White;spouse not present;*;*;Non-Government;*;<=50K
6256;Female;*;White;spouse not present;*;*;Non-Government;*;<=50K
6257;*;40~49;White;*;Higher education;*;*;*;>50K
6258;Female;20~24;White;Never-married;Undergraduate;North America;Private;*;<=50K
6259;*;*;White;Married-civ-spouse;HS-grad;*;Non-Government;*;<=50K
6260;Female;*;White;*;*;*;Non-Government;Nontechnical;<=50K
6261;Male;40~59;White;*;High School;North America;Government;*;<=50K
6262;Female;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
6263;Female;*;*;*;Higher education;*;*;*;<=50K
6264;*;*;*;*;*;North America;*;*;<=50K
6265;Female;20~29;White;Never-married;*;*;Private;Nontechnical;<=50K
6266;Female;*;*;*;*;*;Non-Government;*;<=50K
6267;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;>50K
6268;Male;40~59;*;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;>50K
6269;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
6270;*;15~19;White;Never-married;*;*;Non-Government;*;<=50K
6271;Female;20~29;*;*;High School;United-States;Private;*;<=50K
6272;Male;20~39;White;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
6273;Female;*;*;spouse not present;*;United-States;*;*;<=50K
6274;Female;40~59;White;spouse not present;HS-grad;*;*;*;<=50K
6275;Male;40~59;*;spouse not present;High School;*;Non-Government;Technical;<=50K
6276;Female;*;White;spouse not present;Bachelors;North America;Private;Technical;<=50K
6277;Male;20~39;White;spouse not present;High School;*;Non-Government;*;<=50K
6278;Female;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
6279;Female;*;White;*;High School;North America;*;*;<=50K
6280;Female;*;*;spouse not present;Higher education;North America;Government;Technical;>50K
6281;Male;*;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
6282;Male;*;Black;*;High School;North America;Non-Government;*;<=50K
6283;Male;20~39;*;spouse not present;*;*;*;*;<=50K
6284;Male;15~19;White;Never-married;High School;United-States;Non-Government;*;<=50K
6285;Male;40~59;White;Divorced;Higher education;North America;Non-Government;*;<=50K
6286;Male;20~39;White;*;Higher education;*;Non-Government;Nontechnical;<=50K
6287;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Sales;>50K
6288;Male;*;White;*;HS-grad;*;*;Other;<=50K
6289;Male;20~39;White;Married-civ-spouse;HS-grad;North America;*;Technical;<=50K
6290;Male;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
6291;Female;*;*;spouse not present;Undergraduate;United-States;*;*;<=50K
6292;Female;20~39;*;spouse not present;*;North America;Non-Government;*;<=50K
6293;Male;20~39;White;Never-married;*;North America;*;*;<=50K
6294;Male;*;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;<=50K
6295;Female;40~59;White;*;Higher education;*;Private;Technical;<=50K
6296;Female;*;White;spouse not present;*;North America;Non-Government;Other;<=50K
6297;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Technical;>50K
6298;Female;*;*;spouse not present;Higher education;*;*;Technical;<=50K
6299;Male;20~39;White;Never-married;Higher education;*;Private;Other-service;<=50K
6300;Male;20~39;*;Never-married;*;North America;Government;*;<=50K
6301;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
6302;*;*;*;*;*;*;*;Technical;<=50K
6303;Male;*;*;*;High School;*;*;*;<=50K
6304;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
6305;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;<=50K
6306;Female;*;White;Married-civ-spouse;*;North America;Non-Government;*;>50K
6307;Female;40~59;White;*;Higher education;*;Private;Technical;<=50K
6308;Female;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
6309;Female;40~59;White;*;*;North America;Non-Government;Technical;<=50K
6310;Male;60~79;White;*;High School;United-States;Private;*;<=50K
6311;Male;*;White;*;Higher education;United-States;*;Other;>50K
6312;Male;40~44;White;Married-civ-spouse;Some-college;North America;Private;Technical;>50K
6313;Male;20~39;*;*;High School;North America;Private;*;<=50K
6314;Male;20~39;White;Married-civ-spouse;*;North America;Private;Other;<=50K
6315;Male;*;*;*;*;*;*;*;<=50K
6316;Female;*;White;spouse not present;*;North America;Non-Government;*;<=50K
6317;Female;*;*;*;High School;North America;*;Other;<=50K
6318;Male;15~19;White;Never-married;High School;United-States;Non-Government;*;<=50K
6319;*;*;*;spouse not present;Higher education;United-States;Private;Nontechnical;<=50K
6320;Male;*;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Technical;<=50K
6321;Male;40~59;*;Married-civ-spouse;High School;North America;Non-Government;Nontechnical;<=50K
6322;*;*;*;*;Higher education;United-States;*;*;<=50K
6323;Female;20~39;White;spouse not present;Undergraduate;North America;Non-Government;Other-service;<=50K
6324;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
6325;Female;*;*;spouse not present;*;*;Non-Government;Nontechnical;<=50K
6326;Male;*;White;Never-married;High School;North America;Non-Government;*;<=50K
6327;Male;*;*;*;*;*;Non-Government;*;<=50K
6328;Female;20~39;White;*;High School;North America;Non-Government;Other;<=50K
6329;Male;40~59;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
6330;Female;*;White;spouse not present;Bachelors;North America;Private;Technical;>50K
6331;Male;*;*;spouse not present;*;*;*;*;<=50K
6332;Male;40~59;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;<=50K
6333;Male;*;White;Married-civ-spouse;*;North America;Self-emp-not-inc;*;<=50K
6334;Male;15~19;*;Never-married;*;North America;Non-Government;Other-service;<=50K
6335;Female;20~39;White;spouse not present;*;*;Private;*;<=50K
6336;*;40~49;White;*;Higher education;*;*;*;>50K
6337;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
6338;Male;*;White;Married-civ-spouse;*;United-States;Government;*;>50K
6339;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Sales;>50K
6340;Male;*;White;spouse not present;Higher education;North America;Government;*;<=50K
6341;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
6342;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
6343;Female;20~39;White;spouse not present;Higher education;United-States;Private;*;<=50K
6344;Male;*;*;Never-married;Higher education;North America;Non-Government;Technical;<=50K
6345;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
6346;Male;*;White;*;Higher education;North America;Non-Government;Nontechnical;<=50K
6347;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
6348;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
6349;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Technical;>50K
6350;Female;*;White;spouse not present;Higher education;North America;*;Other;<=50K
6351;Male;20~39;*;*;Higher education;*;Non-Government;*;<=50K
6352;*;20~39;White;Never-married;High School;North America;Non-Government;Other-service;<=50K
6353;Male;20~39;*;Married-civ-spouse;*;North America;Private;*;<=50K
6354;Female;20~39;White;Never-married;Higher education;United-States;Private;Sales;<=50K
6355;Male;40~59;White;Married-civ-spouse;Undergraduate;North America;Non-Government;*;>50K
6356;Male;40~59;*;spouse not present;*;*;Non-Government;*;<=50K
6357;Male;20~39;White;Never-married;High School;North America;Non-Government;Technical;<=50K
6358;Male;40~59;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
6359;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
6360;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
6361;Male;*;White;Married-civ-spouse;Undergraduate;North America;*;*;<=50K
6362;Male;20~39;White;Married-civ-spouse;*;North America;Private;Other;>50K
6363;Male;*;White;Married-civ-spouse;High School;*;Private;Technical;<=50K
6364;Male;*;White;Married-civ-spouse;High School;North America;Non-Government;Other;>50K
6365;*;40~49;White;*;Higher education;*;*;*;<=50K
6366;Female;30~39;White;Never-married;Higher education;North America;Non-Government;*;<=50K
6367;Female;*;*;spouse not present;*;United-States;*;*;<=50K
6368;Male;20~29;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
6369;Male;60~79;White;*;*;North America;*;*;>50K
6370;Male;20~39;White;spouse present;HS-grad;United-States;Private;Craft-repair;<=50K
6371;*;40~49;White;*;Higher education;*;*;*;<=50K
6372;Male;60~79;*;Married-civ-spouse;*;United-States;Non-Government;*;<=50K
6373;Female;30~39;White;Never-married;Higher education;North America;Non-Government;*;<=50K
6374;Female;20~39;White;spouse not present;Undergraduate;North America;Non-Government;Other-service;<=50K
6375;*;20~39;*;*;Higher education;*;*;*;<=50K
6376;Female;*;White;spouse not present;Bachelors;North America;Private;Technical;<=50K
6377;Female;*;*;*;*;*;*;*;<=50K
6378;Female;*;*;*;High School;*;Non-Government;*;<=50K
6379;*;*;*;*;*;North America;Non-Government;Technical;<=50K
6380;*;*;Black;*;*;North America;*;*;<=50K
6381;Male;20~39;White;Married-civ-spouse;Higher education;United-States;Private;Sales;>50K
6382;Male;*;White;spouse not present;Higher education;United-States;Non-Government;*;>50K
6383;Male;*;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
6384;Female;*;White;spouse not present;*;North America;Non-Government;Other;<=50K
6385;Male;40~59;White;Married-civ-spouse;High School;*;Non-Government;*;<=50K
6386;Male;*;*;spouse not present;*;*;*;*;<=50K
6387;Female;*;*;spouse not present;*;*;*;Other;<=50K
6388;Male;20~39;White;spouse present;HS-grad;United-States;Private;Craft-repair;<=50K
6389;Female;*;*;*;*;*;*;*;<=50K
6390;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
6391;Male;50~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
6392;Male;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
6393;Male;30~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
6394;Female;40~59;White;spouse not present;HS-grad;*;*;*;<=50K
6395;Male;20~39;White;spouse not present;HS-grad;North America;*;Technical;<=50K
6396;Male;20~39;White;spouse not present;High School;United-States;Private;Other;<=50K
6397;*;*;White;*;*;*;*;*;>50K
6398;Male;*;White;Married-civ-spouse;Undergraduate;United-States;Self-emp-inc;Nontechnical;>50K
6399;Female;*;*;spouse not present;*;United-States;*;*;<=50K
6400;Female;*;White;spouse present;High School;North America;Non-Government;Other;<=50K
6401;Male;20~39;White;Married-civ-spouse;Higher education;*;Private;*;<=50K
6402;Male;20~39;White;Married-civ-spouse;Some-college;United-States;Private;Nontechnical;<=50K
6403;Male;20~39;White;Never-married;High School;United-States;*;Other;<=50K
6404;Male;20~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
6405;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;<=50K
6406;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;<=50K
6407;*;*;*;*;*;*;Non-Government;*;<=50K
6408;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
6409;Male;40~59;White;Married-civ-spouse;*;United-States;Government;Technical;>50K
6410;Female;20~39;White;Never-married;Higher education;United-States;Private;Technical;<=50K
6411;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
6412;Male;*;*;Married-civ-spouse;*;United-States;Government;*;>50K
6413;*;40~59;*;Divorced;High School;North America;Non-Government;Other;<=50K
6414;Male;*;White;spouse not present;*;North America;Private;Technical;<=50K
6415;Male;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;*;>50K
6416;Male;*;Black;*;High School;North America;Non-Government;*;<=50K
6417;Male;*;*;Married-civ-spouse;HS-grad;North America;Non-Government;*;>50K
6418;*;40~59;*;*;*;United-States;Government;Technical;<=50K
6419;Male;*;*;*;*;*;*;*;<=50K
6420;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Technical;<=50K
6421;Male;20~39;*;*;High School;North America;Private;*;<=50K
6422;*;40~59;*;Divorced;High School;North America;Non-Government;Other;<=50K
6423;Male;*;White;*;HS-grad;*;*;Other;<=50K
6424;Male;40~59;White;Married-civ-spouse;Professional Education;United-States;Private;Technical;<=50K
6425;*;*;*;spouse not present;*;North America;Government;*;<=50K
6426;Male;*;*;*;*;*;Non-Government;*;>50K
6427;Male;*;White;Married-civ-spouse;*;North America;Self-emp-not-inc;*;<=50K
6428;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;*;Nontechnical;>50K
6429;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
6430;Female;*;*;spouse not present;Higher education;United-States;*;Other;<=50K
6431;Female;20~39;White;Never-married;Higher education;*;Non-Government;*;<=50K
6432;Male;20~39;White;Married-civ-spouse;High School;North America;Non-Government;Other;<=50K
6433;Male;*;White;Never-married;High School;North America;Non-Government;*;<=50K
6434;Male;*;White;Married-civ-spouse;*;*;*;Technical;<=50K
6435;Male;*;*;Married-civ-spouse;Higher education;*;*;*;<=50K
6436;Male;*;White;*;Higher education;United-States;Non-Government;*;<=50K
6437;Male;*;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
6438;Male;20~39;White;spouse not present;HS-grad;North America;*;Technical;<=50K
6439;Female;20~39;*;*;*;North America;Private;Other;<=50K
6440;Male;*;White;*;Higher education;United-States;*;Other;>50K
6441;Female;*;White;Married-civ-spouse;High School;United-States;Non-Government;*;>50K
6442;Male;30~39;*;Never-married;High School;United-States;Non-Government;Technical;<=50K
6443;*;*;*;*;*;*;*;*;>50K
6444;Male;20~39;White;Married-civ-spouse;*;North America;Private;Other;<=50K
6445;Female;*;White;spouse not present;Higher education;North America;*;Other;<=50K
6446;*;*;Black;*;*;North America;*;*;>50K
6447;Male;20~39;White;Married-civ-spouse;Higher education;*;Private;*;>50K
6448;Male;*;White;Married-civ-spouse;*;United-States;Government;*;>50K
6449;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Private;Sales;<=50K
6450;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
6451;Male;15~19;White;Never-married;High School;United-States;Non-Government;*;<=50K
6452;Male;20~39;White;spouse not present;High School;United-States;Private;Other;<=50K
6453;Male;20~39;White;Married-civ-spouse;*;*;Non-Government;Technical;>50K
6454;Male;*;*;Married-civ-spouse;*;United-States;Government;*;<=50K
6455;*;*;*;spouse not present;*;North America;Government;Other;<=50K
6456;Male;*;White;*;Undergraduate;United-States;*;*;<=50K
6457;Female;*;White;spouse not present;*;North America;*;*;<=50K
6458;Male;20~39;*;Never-married;*;North America;Government;*;<=50K
6459;Male;*;White;Married-civ-spouse;High School;United-States;Private;Craft-repair;>50K
6460;Female;*;*;*;Higher education;*;*;*;<=50K
6461;*;*;*;*;Higher education;*;Non-Government;Technical;<=50K
6462;Female;20~39;White;*;High School;North America;Non-Government;Other;<=50K
6463;Male;20~39;White;spouse not present;High School;*;Non-Government;*;<=50K
6464;Male;20~39;White;Married-civ-spouse;Undergraduate;North America;Private;Sales;>50K
6465;Male;20~39;White;Married-civ-spouse;High School;North America;Private;Technical;<=50K
6466;Female;20~39;*;spouse not present;Higher education;United-States;Non-Government;*;<=50K
6467;Male;*;White;Married-civ-spouse;*;*;Non-Government;Nontechnical;<=50K
6468;Male;*;*;spouse not present;*;United-States;Non-Government;*;<=50K
6469;Male;20~39;White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
6470;Male;30~39;White;Married-civ-spouse;Undergraduate;United-States;Private;Nontechnical;>50K
6471;*;*;*;*;*;*;*;*;<=50K
6472;Male;20~39;*;Married-civ-spouse;*;*;Government;*;<=50K
6473;Male;*;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
6474;Male;40~59;White;spouse not present;Higher education;United-States;*;*;<=50K
6475;Male;40~59;White;Married-civ-spouse;Higher education;United-States;Private;Prof-specialty;>50K
6476;Male;*;White;*;*;*;Non-Government;Technical;<=50K
6477;Male;20~39;*;spouse not present;*;*;*;*;<=50K
6478;Female;*;White;spouse not present;High School;United-States;Non-Government;Other;<=50K
6479;*;*;White;spouse not present;*;North America;*;*;<=50K
6480;Male;*;White;*;Higher education;*;Private;Other;>50K
6481;Male;20~39;White;*;Higher education;*;Non-Government;Nontechnical;<=50K
6482;Male;40~59;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
6483;*;*;*;*;*;North America;Non-Government;Technical;<=50K
6484;Male;60~79;*;Married-civ-spouse;*;United-States;Non-Government;*;>50K
6485;Male;*;White;Married-civ-spouse;Higher education;United-States;Non-Government;Sales;>50K
6486;Female;*;White;spouse not present;Higher education;United-States;*;Nontechnical;>50K
6487;Female;*;White;*;*;*;Non-Government;*;<=50K
6488;Male;*;*;Never-married;*;North America;*;*;<=50K
6489;Female;*;*;Never-married;*;United-States;Non-Government;*;<=50K
6490;Male;20~39;White;spouse not present;High School;North America;Non-Government;Other;<=50K
6491;Female;*;White;*;High School;United-States;Non-Government;Nontechnical;<=50K
6492;Male;20~39;White;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
6493;Female;*;*;*;Higher education;*;*;*;<=50K
6494;Female;*;White;spouse not present;Higher education;United-States;*;Nontechnical;>50K
6495;Male;*;White;Married-civ-spouse;High School;United-States;Non-Government;Nontechnical;<=50K
6496;Male;40~59;White;Married-civ-spouse;Undergraduate;United-States;Private;Technical;<=50K
6497;Female;*;White;*;High School;United-States;Non-Government;Nontechnical;>50K
6498;Male;*;White;Married-civ-spouse;High School;*;Non-Government;Technical;<=50K
6499;Female;*;*;*;High School;North America;*;Other;<=50K
6500;Male;20~39;White;*;*;North America;Non-Government;Other;>50K
6501;Male;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
6502;Male;*;White;*;Higher education;United-States;Non-Government;*;<=50K
6503;Male;20~39;*;spouse not present;*;*;*;*;<=50K
6504;Female;*;White;spouse not present;High School;United-States;Private;Other;<=50K
6505;Male;*;*;Never-married;*;North America;*;*;<=50K
6506;*;*;*;*;*;*;Non-Government;*;<=50K
6507;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
6508;*;*;*;*;*;*;*;Other;<=50K
6509;Male;*;*;Married-civ-spouse;Higher education;*;*;*;>50K
6510;Female;*;White;spouse not present;High School;United-States;Non-Government;*;<=50K
6511;Female;20~39;White;spouse not present;*;North America;*;Nontechnical;<=50K
6512;Female;*;White;Divorced;High School;North America;Non-Government;Other;<=50K
6513;Male;*;White;*;Higher education;United-States;Non-Government;*;>50K
6514;Male;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
6515;Male;*;White;Married-civ-spouse;*;United-States;Government;*;<=50K
