ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
4649;-118~-117;33~35;4~26;2.749559083;1.139329806;1639;567;0~3;191000~500001;1
4650;-118~-117;33~34;35~52;4.884272997;1.057863501;2224;674;3~5;257900~331800;1
4651;-118~-118;33~34;35~52;4.934973638;1.026362039;1654;569;3~5;332100~500001;1
4652;-118~-118;33~34;35~52;5.29248366;1.179738562;1383;612;3~5;332100~500001;1
4653;-118~-117;33~34;35~52;5.516129032;0.931451613;737;248;6~15;263700~500001;1
4654;-118~-117;33~34;35~52;4.790836653;1.049800797;1868;502;3~3;169500~257800;1
4655;-118~-116;33~34;35~52;3.896039604;0.965346535;1323;404;0~3;184300~229200;1
4656;-118~-118;33~34;35~52;3.663090129;1.113733906;1446;466;1~3;145000~183500;1
4657;-118~-117;33~34;35~52;4.599337748;1.205298013;976;302;0~3;229300~500001;1
4658;-118~-117;33~34;35~52;2.917102967;1.032286213;3480;1146;0~3;229300~500001;1
4659;-118~-117;33~34;35~52;4.167487685;1.041871921;1578;406;0~3;229300~500001;1
4660;-118~-117;33~34;35~52;4.341145833;0.950520833;1161;384;0~3;229300~500001;1
4661;-118~-118;34~37;35~52;2.718381113;1.096121417;2028;593;1~3;17500~144100;1
4662;-118~-116;33~34;35~52;2.708256881;1.119266055;1605;545;0~3;184300~229200;1
4663;-118~-117;33~34;35~52;1.986547085;1;582;223;0~3;229300~500001;1
4664;-118~-118;33~34;35~52;2.857731959;0.942268041;1845;485;1~3;145000~183500;1
4665;-118~-117;33~34;27~34;2.755134281;1.137440758;2034;633;0~3;191100~500001;1
4666;-118~-117;33~34;27~34;2.624074074;1.090740741;1615;540;0~3;191100~500001;1
4667;-118~-117;33~34;29~34;2.510250569;0.990888383;1325;439;0~3;150200~190600;1
4668;-118~-118;33~34;35~52;3.439121756;1.135728543;1664;501;1~3;145000~183500;1
4669;-118~-117;33~34;29~34;2.466893039;0.998302207;1987;589;0~3;150200~190600;1
4670;-118~-117;33~35;4~26;2.337027379;1.082790091;5229;1534;0~3;191000~500001;1
4671;-118~-117;33~35;4~26;1.985337243;1.085043988;1143;341;0~3;191000~500001;1
4672;-118~-117;33~34;27~34;2.348333333;1.043333333;4126;1200;0~3;191100~500001;1
4673;-118~-118;33~34;35~52;6.146757679;1.068259386;714;293;3~5;332100~500001;1
4674;-118~-118;33~34;35~52;6.060679612;0.985436893;1030;412;3~5;332100~500001;1
4675;-118~-118;33~34;35~52;6.710144928;1.031884058;894;345;3~5;332100~500001;1
4676;-118~-117;33~34;35~52;6.956228956;1.074074074;981;297;5~6;258100~500001;1
4677;-118~-117;33~34;35~52;8.508982036;0.976047904;495;167;6~15;263700~500001;1
4678;-118~-117;33~34;35~52;8.780612245;0.994897959;688;196;6~15;263700~500001;1
4679;-118~-117;33~34;35~52;5.959558824;1.044117647;588;272;5~6;258100~500001;1
4680;-118~-118;33~34;35~52;6.065602837;1.060283688;1203;564;3~5;332100~500001;1
4681;-118~-117;33~34;35~52;5.403921569;1.062745098;971;510;5~6;258100~500001;1
4682;-118~-117;33~34;35~52;4.086647727;1.024147727;1186;704;3~3;169500~257800;1
4683;-118~-116;33~34;35~52;4.119791667;1.043402778;1135;576;0~3;184300~229200;1
4684;-118~-118;33~34;35~52;3.979079498;1.020920502;848;478;1~3;145000~183500;1
4685;-118~-118;33~34;35~52;3.836206897;1.099137931;434;232;3~5;332100~500001;1
4686;-118~-117;33~34;35~52;3.823125919;1.055365017;3359;2041;3~5;257900~331800;1
4687;-118~-118;33~34;35~52;4.158690176;1.032745592;512;397;3~5;332100~500001;1
4688;-118~-118;33~34;35~52;4.09394314;1.08776267;1157;809;3~5;332100~500001;1
4689;-118~-117;33~34;35~52;4.129251701;1.013605442;777;441;0~3;229300~500001;1
4690;-118~-118;33~34;35~52;4.87394958;1.008403361;748;357;3~5;332100~500001;1
4691;-118~-118;33~34;35~52;4.881782946;0.843023256;1117;516;3~5;332100~500001;1
4692;-118~-118;33~34;35~52;4.703448276;1.036781609;944;435;3~5;332100~500001;1
4693;-118~-118;33~34;35~52;5.736979167;1.138020833;899;384;3~5;332100~500001;1
4694;-118~-117;33~34;35~52;5.081018519;1.006944444;884;432;5~6;258100~500001;1
4695;-118~-117;33~34;35~52;4.366720517;1.071082391;1045;619;0~3;229300~500001;1
4696;-118~-117;33~34;35~52;4.228937729;0.963369963;870;546;0~3;229300~500001;1
4697;-118~-118;33~34;35~52;4.250980392;0.968627451;468;255;3~5;332100~500001;1
4698;-118~-116;33~34;2~28;3.883291352;1.097397145;1739;1191;3~4;194100~500001;1
4699;-118~-116;33~34;2~28;3.981803143;1.142266336;1897;1209;3~4;194100~500001;1
4700;-118~-116;33~34;2~28;4.104494382;1.074157303;1510;890;3~4;194100~500001;1
4701;-118~-116;33~34;35~52;3.184553661;1.060180542;1594;997;0~3;184300~229200;1
4702;-118~-117;33~34;35~52;2.767871486;1.092369478;1768;1245;0~3;229300~500001;1
4703;-118~-117;33~34;35~52;6.140186916;0.794392523;629;214;6~15;263700~500001;1
4704;-118~-117;33~34;35~52;5.634743875;1.020044543;1122;449;3~5;257900~331800;1
4705;-118~-118;33~34;35~52;5.48806366;1.106100796;826;377;3~5;332100~500001;1
4706;-118~-117;33~34;35~52;4.94;1.12;768;300;3~5;257900~331800;1
4707;-118~-117;33~34;35~52;5.148820327;1.092558984;1164;551;3~3;169500~257800;1
4708;-118~-118;33~34;35~52;4.381877023;0.902912621;716;309;3~5;332100~500001;1
4709;-118~-117;33~34;35~52;4.514851485;1.062706271;617;303;5~6;258100~500001;1
4710;-118~-117;33~34;27~34;3.913043478;1.135869565;1416;736;0~3;191100~500001;1
4711;-118~-118;33~34;35~52;4.293833132;0.99879081;1601;827;3~5;332100~500001;1
4712;-118~-118;33~34;35~52;4.503205128;1.073717949;1109;624;3~5;332100~500001;1
4713;-118~-117;33~34;35~52;5.392405063;1.151898734;921;395;0~3;229300~500001;1
4714;-118~-118;33~34;35~52;5.582781457;1.059602649;333;151;3~5;332100~500001;1
4715;-118~-117;33~34;35~52;6.380952381;1.146825397;630;252;5~6;258100~500001;1
4716;-118~-117;33~34;27~34;4.393728223;1.073170732;991;574;0~3;191100~500001;1
4717;-118~-117;33~34;27~34;4.50456621;1.150684932;1676;876;0~3;191100~500001;1
4718;-118~-117;33~34;27~34;4.060747664;1.082242991;1987;1070;0~3;191100~500001;1
4719;-118~-116;33~34;2~28;4.022012579;1.039308176;1183;636;3~4;194100~500001;1
4720;-118~-117;33~34;35~52;4.69789675;1.055449331;1159;523;0~3;229300~500001;1
4721;-118~-117;33~34;35~52;5.465753425;1.054794521;671;219;3~5;257900~331800;1
4722;-118~-117;33~34;35~52;5.702702703;1.054054054;539;222;3~5;257900~331800;1
4723;-118~-117;33~34;35~52;4.538314176;1.042145594;1252;522;0~3;229300~500001;1
4724;-118~-118;33~34;35~52;5.447688564;1.02919708;832;411;3~5;332100~500001;1
4725;-118~-118;33~34;35~52;5865;1.0925;1121;400;3~5;332100~500001;1
4726;-118~-118;33~34;35~52;5.074675325;0.993506494;776;308;3~5;332100~500001;1
4727;-118~-118;33~34;35~52;5.176724138;1.090517241;878;464;3~5;332100~500001;1
4728;-118~-117;33~34;35~52;5.027548209;1.112947658;728;363;3~5;257900~331800;1
4729;-118~-117;33~34;35~52;5.122302158;1.079136691;632;278;3~5;257900~331800;1
4730;-118~-117;33~34;35~52;4.959459459;1.027027027;956;370;3~3;169500~257800;1
4731;-118~-117;33~34;35~52;5.128865979;0.948453608;462;194;0~3;229300~500001;1
4732;-118~-117;33~34;35~52;4.594132029;0.965770171;946;409;3~3;169500~257800;1
4733;-118~-117;33~34;35~52;4.64116095;1.071240106;1724;758;0~3;229300~500001;1
4734;-118~-117;33~34;35~52;4.923261391;1.151079137;900;417;0~3;229300~500001;1
4735;-118~-117;33~34;35~52;5.21221865;1.009646302;724;311;5~6;258100~500001;1
4736;-118~-118;33~34;35~52;4.442477876;1.022123894;590;226;3~5;332100~500001;1
4737;-118~-118;33~34;35~52;5.799065421;0.981308411;526;214;3~5;332100~500001;1
4738;-118~-118;33~34;35~52;3.754010695;2.326203209;458;187;3~5;332100~500001;1
4739;-118~-117;33~34;35~52;4.177619893;1.062166963;1133;563;3~5;257900~331800;1
4740;-118~-117;33~34;35~52;4.485969388;1.121173469;1632;784;0~3;229300~500001;1
4741;-118~-117;33~34;35~52;4.739057239;1.143097643;1533;594;0~3;229300~500001;1
4742;-118~-118;33~34;35~52;3.957356077;1.051172708;1374;469;1~3;145000~183500;1
4743;-118~-116;33~34;35~52;5.062730627;1.605166052;674;271;0~3;184300~229200;1
4744;-118~-117;33~34;35~52;4.806315789;0.915789474;1093;475;0~3;229300~500001;1
4745;-118~-117;33~34;35~52;4.851015801;1.018058691;905;443;0~3;229300~500001;1
4746;-118~-116;33~34;35~52;4.997512438;1.042288557;1130;402;0~3;184300~229200;1
4747;-118~-118;34~37;35~52;3.421052632;1.024561404;723;285;1~3;17500~144100;1
4748;-118~-117;33~34;35~52;4.819070905;1.012224939;1065;409;3~3;169500~257800;1
4749;-118~-117;33~34;35~52;5.00913242;1.150684932;997;438;0~3;229300~500001;1
4750;-118~-118;33~34;35~52;3.734256927;1.022670025;2638;794;1~3;145000~183500;1
4751;-118~-118;33~34;35~52;4.134185304;1.054313099;1140;313;1~3;145000~183500;1
4752;-118~-118;33~34;35~52;3.807073955;1.054662379;953;311;1~3;145000~183500;1
4753;-118~-117;33~34;27~34;4.560669456;1.050209205;955;239;0~3;191100~500001;1
4754;-118~-117;33~34;35~52;4.15862069;1.096551724;2300;725;0~3;229300~500001;1
4755;-118~-118;33~34;35~52;6.841397849;1.077956989;1004;372;3~5;332100~500001;1
4756;-118~-118;33~34;35~52;4.513978495;1.015053763;1369;465;1~3;145000~183500;1
4757;-118~-118;34~37;35~52;4.150442478;1.074336283;2042;565;1~3;17500~144100;1
4758;-118~-118;34~37;35~52;3.345218801;1.072933549;2140;617;1~3;17500~144100;1
4759;-118~-118;34~37;35~52;2932;1058;1835;500;1~3;17500~144100;1
4760;-118~-118;33~34;35~52;3.582417582;1.100732601;1672;546;1~3;145000~183500;1
4761;-118~-118;33~34;35~52;3.717171717;0.895622896;668;297;1~3;145000~183500;1
4762;-118~-118;33~34;35~52;4.713432836;1.065671642;713;335;1~3;145000~183500;1
4763;-118~-118;34~37;35~52;4.367901235;1.059259259;993;405;1~3;17500~144100;1
4764;-118~-116;33~35;35~52;4.662269129;1.100263852;1052;379;3~3;40400~169300;1
4765;-118~-118;33~34;35~52;4.370967742;1.008064516;1019;372;1~3;145000~183500;1
4766;-118~-118;34~37;35~52;4.707520891;1.055710306;1017;359;1~3;17500~144100;1
4767;-118~-118;34~37;35~52;4.232876712;1.489726027;966;292;1~3;17500~144100;1
4768;-118~-117;33~37;26~34;4.233986928;1.053594771;2331;765;0~3;50800~150000;1
4769;-118~-118;33~34;35~52;4312;1128;1110;375;1~3;145000~183500;1
4770;-118~-118;34~37;35~52;4.726775956;1.136612022;537;183;1~3;17500~144100;1
4771;-118~-118;34~37;35~52;3.997826087;0.997826087;1312;460;1~3;17500~144100;1
4772;-118~-118;33~34;35~52;4.988130564;1.068249258;987;337;1~3;145000~183500;1
4773;-118~-118;34~37;35~52;4.005617978;0.929775281;784;356;1~3;17500~144100;1
4774;-118~-118;34~37;35~52;4.707259953;1.156908665;1203;427;1~3;17500~144100;1
4775;-118~-118;34~37;35~52;4.699346405;1.088235294;794;306;1~3;17500~144100;1
4776;-118~-117;33~34;29~34;4.595419847;1.129770992;1161;393;0~3;150200~190600;1
4777;-118~-117;33~34;29~34;3.975945017;1.072164948;1714;582;0~3;150200~190600;1
4778;-118~-117;33~34;35~52;5.720657277;1.039906103;1400;426;0~3;229300~500001;1
4779;-118~-118;33~34;35~52;3.832369942;1.02504817;1430;519;1~3;145000~183500;1
4780;-118~-118;33~34;35~52;4.811989101;1.100817439;1117;367;1~3;145000~183500;1
4781;-118~-118;33~34;35~52;4.520179372;1;544;223;1~3;145000~183500;1
4782;-118~-118;34~37;35~52;3.981273408;1.167290886;2221;801;1~3;17500~144100;1
4783;-118~-118;34~37;35~52;4.127906977;1.200581395;1911;688;1~3;17500~144100;1
4784;-118~-116;33~34;35~52;5.606217617;1.025906736;455;193;0~3;184300~229200;1
4785;-118~-118;34~37;35~52;5.507462687;1.041791045;1109;335;1~3;17500~144100;1
4786;-118~-118;34~37;35~52;3.95890411;1.034246575;1272;438;1~3;17500~144100;1
4787;-118~-118;34~37;35~52;4.598901099;1.075091575;1660;546;1~3;17500~144100;1
4788;-118~-118;34~37;35~52;4.642032333;1.062355658;1355;433;1~3;17500~144100;1
4789;-118~-118;34~37;35~52;4.875739645;1.023668639;1120;338;1~3;17500~144100;1
4790;-118~-118;34~37;35~52;4.445333333;1064;928;375;1~3;17500~144100;1
4791;-118~-118;34~37;35~52;4.174863388;1.068306011;933;366;1~3;17500~144100;1
4792;-118~-118;34~37;35~52;3.834162521;1.036484245;1552;603;1~3;17500~144100;1
4793;-118~-116;33~34;35~52;5.075471698;1.006289308;684;318;3~10;14999~187100;1
4794;-118~-116;33~35;35~52;4.68707483;0.873015873;1046;441;3~3;40400~169300;1
4795;-118~-118;34~37;35~52;5.22147651;1.185682327;1334;447;1~3;17500~144100;1
4796;-118~-118;34~37;35~52;4.866972477;1.201834862;1510;436;1~3;17500~144100;1
4797;-118~-116;33~35;35~52;3.681034483;0.793103448;233;116;3~3;40400~169300;1
4798;-118~-118;34~37;35~52;4.077844311;1.021956088;1634;501;1~3;17500~144100;1
4799;-118~-118;34~37;35~52;3.671186441;1.159322034;1023;295;1~3;17500~144100;1
4800;-118~-118;34~37;35~52;3.783387622;1.076547231;1847;614;1~3;17500~144100;1
4801;-118~-118;34~37;35~52;4.444444444;1.193650794;1139;315;1~3;17500~144100;1
4802;-118~-118;34~37;35~52;3.773858921;1.03526971;1666;482;1~3;17500~144100;1
4803;-118~-118;34~37;35~52;3.896210873;1.05107084;2259;607;1~3;17500~144100;1
4804;-118~-116;33~35;35~52;4.397394137;0.93485342;811;307;3~3;40400~169300;1
4805;-118~-118;34~37;35~52;5.109014675;1.052410901;1151;477;1~3;17500~144100;1
4806;-118~-118;34~37;35~52;4.136246787;0.953727506;896;389;1~3;17500~144100;1
4807;-118~-118;34~37;35~52;4.507692308;1.003846154;685;260;1~3;17500~144100;1
4808;-118~-116;33~35;35~52;4.886792453;1.041509434;765;265;3~3;40400~169300;1
4809;-118~-118;34~37;35~52;3.793307087;1.104330709;1349;508;1~3;17500~144100;1
4810;-118~-116;33~34;35~52;4.121580547;1.012158055;796;329;0~3;184300~229200;1
4811;-118~-117;33~34;35~52;4.814189189;0.962837838;838;296;3~6;187500~257600;1
4812;-118~-116;33~34;35~52;5.156498674;1.214854111;981;377;0~3;184300~229200;1
4813;-118~-118;33~34;35~52;2.056890013;1.059418458;3013;791;1~3;145000~183500;1
4814;-118~-118;33~34;35~52;2.724056604;1.021226415;1857;424;1~3;145000~183500;1
4815;-118~-118;34~37;35~52;2.272413793;1.003448276;1224;290;1~3;17500~144100;1
4816;-118~-118;34~37;35~52;2.808049536;1.080495356;1426;323;1~3;17500~144100;1
4817;-118~-118;34~37;35~52;2.778234086;1.002053388;1945;487;1~3;17500~144100;1
4818;-118~-118;33~34;35~52;3.600409836;1.069672131;2080;488;1~3;145000~183500;1
4819;-118~-118;33~34;35~52;3.284313725;1.026143791;1227;306;1~3;145000~183500;1
4820;-118~-118;34~37;35~52;2.140086207;1.090517241;1765;464;1~3;17500~144100;1
4821;-118~-116;33~34;35~52;4.246013667;1.173120729;1768;439;0~3;184300~229200;1
4822;-118~-116;33~34;35~52;3.622743682;1.030685921;1513;554;0~3;184300~229200;1
4823;-118~-117;33~35;4~26;2.8265625;1;2543;640;0~3;191000~500001;1
4824;-118~-117;33~34;27~34;3.95154185;1.066079295;2390;681;0~3;191100~500001;1
4825;-118~-117;33~34;27~34;3.575438596;1.014035088;2070;570;0~3;191100~500001;1
4826;-118~-117;33~37;26~34;3.237715803;1.151394422;2114;753;0~3;50800~150000;1
4827;-118~-117;33~34;27~34;5.071264368;1.151724138;1194;435;0~3;191100~500001;1
4828;-118~-117;33~34;35~52;3.823353293;0.853293413;954;334;0~3;229300~500001;1
4829;-118~-116;33~34;4~28;3.888475836;1.087360595;1757;538;0~3;150200~190600;1
4830;-118~-118;33~34;35~52;3.769230769;1.023076923;1579;390;1~3;145000~183500;1
4831;-118~-118;33~34;35~52;3.711111111;1.088888889;2376;630;1~3;145000~183500;1
4832;-118~-118;34~37;35~52;3.628037383;1.082242991;2049;535;1~3;17500~144100;1
4833;-118~-118;33~34;35~52;4.20610687;1.083969466;1868;393;1~3;145000~183500;1
4834;-118~-118;33~34;35~52;3.303030303;1.045454545;1605;330;1~3;145000~183500;1
4835;-118~-117;33~37;26~34;2.348993289;1.003355705;1272;298;0~3;50800~150000;1
4836;-118~-117;33~37;26~34;2.322580645;0.978494624;702;186;0~3;50800~150000;1
4837;-118~-118;34~37;35~52;3.19391635;1.058935361;2099;526;1~3;17500~144100;1
4838;-118~-118;33~34;35~52;3.962184874;1.214285714;953;238;1~3;145000~183500;1
4839;-118~-118;33~34;35~52;3.149305556;1.3125;822;288;1~3;145000~183500;1
4840;-118~-117;33~34;27~34;2.921681781;1.140972795;3323;1213;0~3;191100~500001;1
4841;-118~-118;34~37;35~52;3.403628118;0.990929705;1777;441;1~3;17500~144100;1
4842;-118~-116;33~34;4~28;3.116650988;1.161806209;2381;1063;0~3;150200~190600;1
4843;-118~-117;33~37;26~34;3.885304659;1.028673835;1085;279;0~3;50800~150000;1
4844;-118~-118;34~37;35~52;4.56512605;1.071428571;1343;476;1~3;17500~144100;1
4845;-118~-118;34~37;35~52;4.94025974;1.054545455;1233;385;1~3;17500~144100;1
4846;-118~-118;34~37;35~52;3.976271186;0.962711864;814;295;1~3;17500~144100;1
4847;-118~-118;34~37;35~52;5.867924528;1.222641509;931;265;1~3;17500~144100;1
4848;-118~-118;34~37;35~52;5.155797101;1.007246377;822;276;1~3;17500~144100;1
4849;-118~-118;34~37;35~52;4.361904762;1.05;1186;420;1~3;17500~144100;1
4850;-118~-118;33~34;35~52;4.446428571;1.109126984;1775;504;1~3;145000~183500;1
4851;-118~-118;33~34;35~52;4.74789916;1.047619048;1138;357;1~3;145000~183500;1
4852;-118~-118;34~37;35~52;5.367346939;1.775510204;785;245;1~3;17500~144100;1
4853;-118~-116;33~34;35~52;3.814814815;1.050754458;2586;729;0~3;184300~229200;1
4854;-118~-117;33~34;29~34;4.123232323;1.044444444;1479;495;0~3;150200~190600;1
4855;-118~-117;33~37;4~25;4.717451524;1.099722992;1333;361;0~3;45500~150000;1
4856;-118~-118;34~37;35~52;4.584686775;1.088167053;1409;431;1~3;17500~144100;1
4857;-118~-118;34~37;35~52;5.096153846;1.161057692;1522;416;1~3;17500~144100;1
4858;-118~-117;33~37;4~25;3.622516556;1.08388521;1526;453;0~3;45500~150000;1
4859;-118~-117;33~37;26~34;4.516312057;1.095035461;2474;705;0~3;50800~150000;1
4860;-118~-117;33~37;26~34;4.569739953;1.130023641;1522;423;0~3;50800~150000;1
4861;-118~-117;33~34;27~34;2.373271889;1.055299539;2690;217;0~3;191100~500001;1
4862;-118~-118;33~34;35~52;1.625514403;0.95473251;948;243;1~3;145000~183500;1
4863;-118~-118;34~37;35~52;3.359580052;1.107611549;1560;381;1~3;17500~144100;1
4864;-118~-116;33~34;4~28;2.008733624;1.052401747;890;229;0~3;150200~190600;1
4865;-118~-116;33~34;4~28;2.486434109;1.05620155;1932;516;0~3;150200~190600;1
4866;-118~-117;33~35;4~26;2.200278164;1.084840056;2390;719;0~3;191000~500001;1
4867;-118~-116;33~34;4~28;2.633554084;1.002207506;1880;453;0~3;150200~190600;1
4868;-118~-117;33~34;35~52;2.767391304;1.030434783;1754;460;0~3;229300~500001;1
4869;-118~-118;33~34;35~52;2.688456189;1.100139082;3121;719;1~3;145000~183500;1
4870;-118~-118;33~34;35~52;3.218844985;1.209726444;2195;658;1~3;145000~183500;1
4871;-118~-118;33~34;35~52;3.320960699;1.120087336;1772;458;1~3;145000~183500;1
4872;-118~-118;34~37;35~52;3.22705314;1.019323671;3050;621;1~3;17500~144100;1
4873;-118~-118;34~37;35~52;2.927083333;1.072916667;470;96;1~3;17500~144100;1
4874;-118~-116;33~34;35~52;2.736585366;1.385365854;662;205;0~3;184300~229200;1
4875;-118~-117;33~35;4~26;3.683566434;1.414335664;2821;572;0~3;191000~500001;1
4876;-118~-117;33~35;4~26;2.980932203;1.165254237;1193;472;0~3;191000~500001;1
4877;-118~-118;33~34;35~52;2.368421053;1.171052632;356;76;1~3;145000~183500;1
4878;-118~-117;33~34;35~52;3.155555556;1.044444444;137;45;0~3;229300~500001;1
4879;-118~-118;34~37;35~52;4.397058824;1.323529412;287;68;1~3;17500~144100;1
4880;-118~-118;34~37;35~52;3.461956522;1.135869565;1655;368;1~3;17500~144100;1
4881;-118~-117;33~37;26~34;3.18287037;1.037037037;1698;432;0~3;50800~150000;1
4882;-118~-118;34~37;35~52;3.161290323;0.919354839;1308;310;1~3;17500~144100;1
4883;-118~-118;34~37;35~52;3.208823529;1.026470588;1786;340;1~3;17500~144100;1
4884;-118~-118;34~37;35~52;3.850152905;1.107033639;1499;327;1~3;17500~144100;1
4885;-118~-118;34~37;35~52;3.272151899;1.056962025;2173;474;1~3;17500~144100;1
4886;-118~-118;34~37;35~52;3.6625;1.1;1859;400;1~3;17500~144100;1
4887;-118~-118;34~37;35~52;3.773413897;1.078549849;1607;331;1~3;17500~144100;1
4888;-118~-118;34~37;35~52;2.709265176;1.031948882;1428;313;1~3;17500~144100;1
4889;-118~-118;34~37;35~52;3.061403509;1.01754386;1046;228;1~3;17500~144100;1
4890;-118~-118;34~37;35~52;2.967462039;1.054229935;2239;461;1~3;17500~144100;1
4891;-118~-117;33~37;26~34;3.254368932;1.019417476;2564;515;0~3;50800~150000;1
4892;-118~-117;33~37;26~34;3.7578125;1.0625;596;128;0~3;50800~150000;1
4893;-118~-117;33~37;26~34;3.310606061;1.035353535;1792;396;0~3;50800~150000;1
4894;-118~-116;33~34;35~52;4.754385965;1.315789474;571;114;0~3;63500~144800;1
4895;-118~-116;33~34;35~52;3.6;0.9;485;110;0~3;63500~144800;1
4896;-118~-116;33~34;35~52;3.362586605;1.025404157;2098;433;0~3;63500~144800;1
4897;-118~-117;33~37;26~34;3.450928382;1.068965517;1952;377;0~3;50800~150000;1
4898;-118~-117;33~37;26~34;5.955882353;1.264705882;376;68;0~3;50800~150000;1
4899;-118~-118;34~37;35~52;3.327659574;1.14893617;1030;235;1~3;17500~144100;1
4900;-118~-118;34~37;35~52;3.724576271;1.110169492;1034;236;1~3;17500~144100;1
4901;-118~-118;34~37;35~52;4.036723164;1.09039548;1412;354;1~3;17500~144100;1
4902;-118~-118;34~37;35~52;3.358208955;1.012793177;1980;469;1~3;17500~144100;1
4903;-118~-117;33~37;26~34;3.657794677;1.106463878;1280;263;0~3;50800~150000;1
4904;-118~-118;34~37;35~52;3.383495146;1.009708738;749;206;1~3;17500~144100;1
4905;-118~-118;34~37;35~52;3.904615385;0.993846154;1628;325;1~3;17500~144100;1
4906;-118~-118;34~37;35~52;4.098662207;1.117056856;2824;598;1~3;17500~144100;1
4907;-118~-118;34~37;35~52;3.523131673;1.028469751;1167;281;1~3;17500~144100;1
4908;-118~-118;34~37;35~52;3.977375566;1.14479638;1010;221;1~3;17500~144100;1
4909;-118~-117;33~37;4~25;3.590163934;1.024590164;1505;366;0~3;45500~150000;1
4910;-118~-118;34~37;35~52;3.498533724;1.041055718;1784;341;1~3;17500~144100;1
4911;-118~-118;34~37;35~52;3.221579961;1.071290944;2106;519;1~3;17500~144100;1
4912;-118~-118;34~37;35~52;4.167420814;1.194570136;881;221;1~3;17500~144100;1
4913;-118~-118;34~37;35~52;3.319892473;1.034946237;1745;372;1~3;17500~144100;1
4914;-118~-118;34~37;35~52;4.273838631;1.046454768;1707;409;1~3;17500~144100;1
4915;-118~-118;34~37;35~52;4.238095238;1.045351474;1834;441;1~3;17500~144100;1
4916;-118~-118;34~37;35~52;3.627906977;1.102325581;888;215;1~3;17500~144100;1
4917;-118~-118;34~37;35~52;3.577996716;1.119868637;2624;609;1~3;17500~144100;1
4918;-118~-118;34~37;35~52;3.825607064;1.086092715;1776;453;1~3;17500~144100;1
4919;-118~-118;34~37;35~52;4.510917031;1.165938865;1112;229;1~3;17500~144100;1
4920;-118~-118;34~37;35~52;4.02739726;1.058219178;1267;292;1~3;17500~144100;1
4921;-118~-117;33~37;26~34;4.006578947;1125;1292;304;0~3;50800~150000;1
4922;-118~-118;34~37;35~52;3.729957806;1.002109705;1721;474;1~3;17500~144100;1
4923;-118~-117;33~37;26~34;3.656429942;1.05950096;2194;521;0~3;50800~150000;1
4924;-118~-117;33~37;4~25;3.398843931;0.907514451;716;173;0~3;45500~150000;1
4925;-118~-116;33~34;35~52;4.614973262;1.101604278;788;187;0~3;63500~144800;1
4926;-118~-117;33~37;26~34;4.476340694;1.14511041;1696;317;0~3;50800~150000;1
4927;-118~-116;33~34;35~52;4.40874036;1.064267352;1714;389;0~3;63500~144800;1
4928;-118~-116;33~34;35~52;4.666666667;1.208333333;504;96;0~3;63500~144800;1
4929;-118~-116;33~34;35~52;4.036827195;1.053824363;1803;353;0~3;63500~144800;1
4930;-118~-118;33~33;35~52;4.290322581;1.089184061;2496;527;0~3;86200~142200;1
4931;-118~-118;33~33;35~52;3.932098765;0.984567901;1362;324;0~3;86200~142200;1
4932;-118~-117;33~37;26~34;3.517467249;1.045851528;1457;458;0~3;50800~150000;1
4933;-118~-118;34~37;35~52;4.150793651;1.106349206;2484;630;1~3;17500~144100;1
4934;-118~-118;34~37;35~52;3.967863894;1.132325142;2311;529;1~3;17500~144100;1
4935;-118~-118;34~37;35~52;4.2;1.112820513;1213;390;1~3;17500~144100;1
4936;-118~-118;34~37;35~52;3.51396648;1.06424581;1276;358;1~3;17500~144100;1
4937;-118~-118;33~33;35~52;4.257990868;1.061643836;1916;438;0~3;86200~142200;1
4938;-118~-118;33~33;35~52;4.344827586;1.088362069;1807;464;0~3;86200~142200;1
4939;-118~-117;33~37;26~34;4.097560976;1.138211382;529;123;0~3;50800~150000;1
4940;-118~-118;33~33;35~52;3.304964539;1.042553191;1153;282;0~3;86200~142200;1
4941;-118~-118;33~33;35~52;3.5;1.111940299;1783;402;0~3;86200~142200;1
4942;-118~-118;33~34;35~52;3.0625;1.159722222;621;144;1~3;145000~183500;1
4943;-118~-118;33~34;35~52;2.935828877;1.139037433;1510;374;1~3;145000~183500;1
4944;-118~-118;34~37;35~52;4.004524887;1.411764706;799;221;1~3;17500~144100;1
4945;-118~-118;34~37;35~52;4.443624868;1.153846154;3298;949;1~3;17500~144100;1
4946;-118~-117;33~37;26~34;4.147727273;1.185606061;1768;528;0~3;50800~150000;1
4947;-118~-117;33~37;26~34;3.592459605;1.044883303;2044;557;0~3;50800~150000;1
4948;-118~-118;34~37;35~52;3.6096823;1.013615734;2327;661;1~3;17500~144100;1
4949;-118~-118;34~37;35~52;4.081850534;1.03202847;818;281;1~3;17500~144100;1
4950;-118~-118;34~37;35~52;4.993174061;1.208191126;912;293;1~3;17500~144100;1
4951;-118~-118;34~37;35~52;5.2039801;1.074626866;727;201;1~3;17500~144100;1
4952;-118~-118;34~37;35~52;4.79787234;1.134042553;1568;470;1~3;17500~144100;1
4953;-118~-118;34~37;35~52;3.78976234;1.034734918;1246;547;1~3;17500~144100;1
4954;-118~-118;34~37;35~52;4.948660714;1.091517857;1227;448;1~3;17500~144100;1
