ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
1969;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
1970;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
1971;Female;*;*;spouse not present;Graduate;*;Non-Government;Technical;<=50K
1972;Male;*;White;spouse present;High School;*;*;Other;<=50K
1973;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
1974;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
1975;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
1976;Male;*;White;spouse not present;Higher education;*;State-gov;*;<=50K
1977;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;<=50K
1978;Male;*;Black;spouse not present;*;*;*;Technical;<=50K
1979;Male;*;White;spouse not present;Higher education;*;Non-Government;Other;<=50K
1980;Male;*;White;Married-civ-spouse;Masters;*;Non-Government;Technical;>50K
1981;Female;*;*;spouse not present;High School;*;*;Other;<=50K
1982;Male;*;Black;Married-civ-spouse;*;*;Non-Government;Technical;<=50K
1983;Male;*;White;Married-civ-spouse;Undergraduate;North America;Self-emp-inc;Sales;>50K
1984;Male;*;White;Married-civ-spouse;Graduate;*;Non-Government;Nontechnical;>50K
1985;Male;*;White;Married-civ-spouse;Primary School;*;*;*;>50K
1986;Male;*;White;Married-civ-spouse;High School;*;*;Exec-managerial;>50K
1987;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
1988;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
1989;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
1990;Male;*;White;spouse present;High School;*;*;Sales;<=50K
1991;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
1992;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
1993;Female;*;*;spouse not present;High School;*;*;Other;<=50K
1994;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
1995;Female;*;*;spouse not present;High School;*;*;Other;<=50K
1996;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
1997;Male;*;White;spouse present;High School;*;*;Other;<=50K
1998;Male;*;White;spouse present;High School;*;*;Sales;<=50K
1999;Female;*;*;spouse present;*;*;*;Technical;>50K
2000;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;<=50K
2001;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2002;Male;*;White;Married-civ-spouse;Assoc-acdm;*;Non-Government;Technical;>50K
2003;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;>50K
2004;Female;*;*;spouse present;*;*;*;Nontechnical;>50K
2005;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;>50K
2006;Male;*;White;spouse present;High School;*;*;Other;<=50K
2007;Male;*;White;Married-civ-spouse;Graduate;*;Non-Government;Nontechnical;>50K
2008;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2009;Male;*;White;spouse not present;Graduate;*;Non-Government;Technical;<=50K
2010;Male;*;White;spouse not present;Bachelors;*;Non-Government;Technical;<=50K
2011;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2012;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2013;Male;*;White;spouse present;High School;*;*;Other;>50K
2014;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2015;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2016;Male;*;White;Married-civ-spouse;High School;*;*;Handlers-cleaners;<=50K
2017;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;<=50K
2018;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2019;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;>50K
2020;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2021;Female;*;*;spouse present;*;*;*;Other;>50K
2022;Male;*;White;spouse present;High School;*;*;Other;<=50K
2023;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2024;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2025;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2026;Female;*;*;spouse not present;Higher education;*;Government;Technical;<=50K
2027;Female;*;*;spouse not present;High School;*;*;Exec-managerial;<=50K
2028;Female;*;*;spouse present;*;*;*;Technical;>50K
2029;Male;*;White;spouse present;High School;*;*;Other;>50K
2030;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2031;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;<=50K
2032;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2033;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2034;Male;*;White;Married-civ-spouse;High School;*;*;Handlers-cleaners;<=50K
2035;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2036;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;>50K
2037;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2038;Male;*;White;Married-civ-spouse;Graduate;*;Non-Government;Nontechnical;>50K
2039;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2040;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2041;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2042;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2043;Male;*;Black;spouse not present;*;*;*;Technical;<=50K
2044;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2045;Male;*;White;spouse not present;Higher education;*;State-gov;*;<=50K
2046;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2047;Female;*;*;spouse not present;Higher education;*;Government;Technical;>50K
2048;Female;*;*;spouse present;*;*;*;Other;>50K
2049;Male;*;White;spouse present;High School;*;*;Other;<=50K
2050;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;>50K
2051;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2052;Male;*;Black;spouse not present;*;*;*;Nontechnical;<=50K
2053;Male;*;White;Married-civ-spouse;Professional Education;*;Non-Government;Nontechnical;>50K
2054;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2055;Female;*;*;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2056;Female;*;*;spouse present;*;*;*;Technical;>50K
2057;Male;*;White;Married-civ-spouse;Higher education;*;State-gov;Technical;>50K
2058;Female;*;*;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2059;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2060;Male;*;White;spouse present;Higher education;*;Federal-gov;Technical;>50K
2061;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2062;Male;*;White;Married-civ-spouse;Professional Education;*;Non-Government;Nontechnical;>50K
2063;Male;*;White;Married-civ-spouse;Assoc-acdm;*;Non-Government;Technical;>50K
2064;Female;*;*;spouse not present;Higher education;*;Government;Nontechnical;<=50K
2065;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;>50K
2066;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2067;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2068;Male;*;White;spouse not present;Higher education;*;Non-Government;Handlers-cleaners;<=50K
2069;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;>50K
2070;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2071;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2072;Male;*;White;spouse present;Higher education;*;*;Other;>50K
2073;Female;*;*;spouse not present;Higher education;*;Government;Nontechnical;<=50K
2074;Male;*;White;Married-civ-spouse;High School;*;*;Exec-managerial;>50K
2075;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2076;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2077;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2078;Male;*;White;Married-civ-spouse;Graduate;*;Non-Government;Nontechnical;>50K
2079;Male;*;Asian-Pac-Islander;spouse not present;*;*;*;*;<=50K
2080;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2081;Male;*;White;Married-civ-spouse;Bachelors;*;Non-Government;Craft-repair;<=50K
2082;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2083;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2084;Male;*;White;spouse not present;Higher education;*;Non-Government;Exec-managerial;<=50K
2085;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;>50K
2086;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2087;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2088;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2089;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;<=50K
2090;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2091;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2092;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2093;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;<=50K
2094;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2095;Male;*;White;Married-civ-spouse;Undergraduate;*;Non-Government;Machine-op-inspct;<=50K
2096;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2097;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2098;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2099;Female;*;*;spouse not present;Higher education;*;Government;Technical;<=50K
2100;Female;*;*;spouse not present;Higher education;*;Government;Technical;<=50K
2101;Male;*;White;spouse present;High School;*;*;Other;>50K
2102;Female;*;*;spouse not present;Higher education;*;Government;Technical;<=50K
2103;Male;*;White;spouse not present;Graduate;*;Non-Government;Technical;<=50K
2104;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2105;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;>50K
2106;Male;*;White;Married-civ-spouse;Higher education;*;Local-gov;Technical;>50K
2107;Female;*;*;spouse present;*;*;*;Other;<=50K
2108;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2109;Female;*;*;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2110;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2111;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;>50K
2112;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2113;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2114;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2115;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2116;Male;*;White;spouse present;High School;*;*;Other;<=50K
2117;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2118;Male;*;White;spouse not present;Higher education;*;Non-Government;Exec-managerial;<=50K
2119;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2120;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2121;Male;*;Asian-Pac-Islander;spouse not present;*;*;*;*;<=50K
2122;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2123;Female;*;*;spouse present;*;*;*;Other;>50K
2124;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;<=50K
2125;Male;*;White;spouse not present;Higher education;*;Non-Government;Handlers-cleaners;<=50K
2126;Male;*;White;spouse present;Bachelors;*;Non-Government;Prof-specialty;>50K
2127;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2128;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2129;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;>50K
2130;Female;*;*;spouse present;*;*;*;Nontechnical;>50K
2131;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2132;Female;*;*;spouse present;*;*;*;Other;<=50K
2133;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2134;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;<=50K
2135;Male;*;White;spouse not present;High School;North America;*;Sales;<=50K
2136;Male;*;White;Married-civ-spouse;Higher education;*;State-gov;Technical;>50K
2137;Male;*;White;Married-civ-spouse;Undergraduate;North America;Self-emp-inc;Sales;>50K
2138;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2139;Male;*;White;spouse present;Higher education;*;*;Other;>50K
2140;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2141;Male;*;White;Married-civ-spouse;Higher education;*;Government;Nontechnical;>50K
2142;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2143;Male;*;White;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2144;Male;*;White;spouse present;High School;*;*;Other;<=50K
2145;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2146;Female;*;*;spouse present;*;*;*;Nontechnical;>50K
2147;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2148;Male;*;White;spouse present;High School;*;*;Other;>50K
2149;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2150;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;>50K
2151;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2152;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2153;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2154;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2155;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;>50K
2156;Male;*;White;Married-civ-spouse;Assoc-voc;*;Non-Government;Technical;<=50K
2157;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2158;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2159;Male;*;White;Married-civ-spouse;Graduate;*;Non-Government;Nontechnical;>50K
2160;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2161;Male;*;White;Married-civ-spouse;Assoc-voc;*;Non-Government;Technical;<=50K
2162;Male;*;White;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2163;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2164;Male;*;Black;spouse not present;*;*;*;Nontechnical;<=50K
2165;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2166;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;>50K
2167;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2168;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2169;Male;*;White;Married-civ-spouse;Professional Education;*;Non-Government;Nontechnical;<=50K
2170;Male;*;White;spouse present;High School;*;*;Other;>50K
2171;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;<=50K
2172;Male;*;White;Married-civ-spouse;Prof-school;*;Non-Government;Technical;>50K
2173;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;>50K
2174;Male;*;White;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2175;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2176;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2177;Male;*;White;spouse not present;Higher education;*;Non-Government;Other;<=50K
2178;Female;*;*;spouse not present;Graduate;*;Non-Government;Technical;>50K
2179;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2180;Male;*;White;Married-civ-spouse;High School;*;*;Handlers-cleaners;<=50K
2181;Male;*;White;spouse present;High School;*;*;Other;<=50K
2182;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;<=50K
2183;Male;*;White;spouse not present;Graduate;*;Non-Government;Technical;<=50K
2184;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2185;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2186;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2187;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2188;Male;*;White;spouse not present;Higher education;*;Non-Government;Exec-managerial;<=50K
2189;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2190;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2191;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2192;Male;*;White;Married-civ-spouse;Undergraduate;North America;Self-emp-inc;Sales;>50K
2193;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;>50K
2194;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2195;Male;*;White;spouse present;High School;*;*;Other;<=50K
2196;Male;*;White;spouse present;Higher education;*;*;Other;<=50K
2197;Male;*;White;Married-civ-spouse;High School;*;*;Exec-managerial;>50K
2198;Male;*;White;spouse not present;Bachelors;*;Non-Government;Technical;<=50K
2199;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;<=50K
2200;Male;*;White;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2201;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2202;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2203;Female;*;*;spouse not present;Graduate;*;Non-Government;Technical;>50K
2204;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2205;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2206;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2207;Male;*;Amer-Indian-Eskimo;*;*;*;*;*;<=50K
2208;Male;*;White;spouse present;High School;*;*;Other;<=50K
2209;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2210;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;<=50K
2211;Male;*;White;Married-civ-spouse;Assoc-voc;*;Non-Government;Technical;<=50K
2212;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;>50K
2213;Female;*;*;spouse present;*;*;*;Other;<=50K
2214;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2215;Male;*;White;spouse not present;Higher education;*;Non-Government;Other;<=50K
2216;Male;*;White;spouse present;High School;*;*;Other;<=50K
2217;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2218;Male;*;Asian-Pac-Islander;spouse not present;*;*;*;*;<=50K
2219;Male;*;White;spouse not present;Higher education;*;Non-Government;Other;<=50K
2220;Male;*;White;spouse not present;Higher education;*;Non-Government;Exec-managerial;>50K
2221;Male;*;White;Married-civ-spouse;Higher education;*;Local-gov;Technical;>50K
2222;Male;*;White;spouse present;High School;*;*;Other;<=50K
2223;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2224;Male;*;White;spouse not present;High School;North America;*;Sales;<=50K
2225;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2226;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2227;Male;*;White;spouse present;High School;*;*;Other;<=50K
2228;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2229;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2230;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2231;Male;*;White;Married-civ-spouse;Prof-school;*;Non-Government;Technical;>50K
2232;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2233;Male;*;White;spouse present;High School;*;*;Other;<=50K
2234;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2235;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2236;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;<=50K
2237;Male;*;White;Married-civ-spouse;Higher education;*;Government;Nontechnical;>50K
2238;Male;*;White;spouse not present;Bachelors;*;Non-Government;Technical;<=50K
2239;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2240;Male;*;White;spouse not present;Higher education;*;State-gov;*;<=50K
2241;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2242;Female;*;*;spouse not present;Some-college;*;Non-Government;Technical;<=50K
2243;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;<=50K
2244;Male;*;White;spouse present;High School;*;*;Sales;<=50K
2245;Male;*;Black;Married-civ-spouse;*;*;Non-Government;Technical;<=50K
2246;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2247;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2248;Male;*;White;spouse not present;High School;North America;*;Sales;<=50K
2249;Male;*;Amer-Indian-Eskimo;*;*;*;*;*;<=50K
2250;Male;*;White;Married-civ-spouse;Primary School;*;*;*;<=50K
2251;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2252;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2253;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2254;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2255;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2256;Male;*;Other;*;*;*;*;*;<=50K
2257;Female;*;*;spouse present;*;*;*;Other;<=50K
2258;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2259;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2260;Male;*;White;spouse present;High School;*;*;Sales;<=50K
2261;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2262;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2263;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2264;Male;*;White;Married-civ-spouse;Assoc-voc;*;Non-Government;Technical;>50K
2265;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2266;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2267;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2268;Male;*;White;spouse present;High School;*;*;Sales;>50K
2269;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2270;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2271;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2272;Female;*;*;spouse present;*;*;*;Nontechnical;>50K
2273;Male;*;White;spouse present;Higher education;*;Federal-gov;Technical;>50K
2274;Female;*;*;spouse not present;Bachelors;*;Non-Government;Technical;<=50K
2275;Female;*;*;spouse present;*;*;*;Technical;>50K
2276;Male;*;White;Married-civ-spouse;Undergraduate;North America;Self-emp-inc;Sales;>50K
2277;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2278;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2279;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2280;Male;*;White;Married-civ-spouse;Undergraduate;*;Non-Government;Machine-op-inspct;<=50K
2281;Male;*;White;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2282;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;<=50K
2283;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-inc;Exec-managerial;>50K
2284;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2285;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;<=50K
2286;Male;*;White;Married-civ-spouse;Doctorate;*;Non-Government;Technical;>50K
2287;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2288;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2289;Male;*;Amer-Indian-Eskimo;*;*;*;*;*;<=50K
2290;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2291;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2292;Female;*;*;spouse not present;High School;*;*;Handlers-cleaners;<=50K
2293;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2294;Male;*;White;spouse not present;High School;*;*;Exec-managerial;<=50K
2295;Male;*;White;spouse present;Higher education;*;*;Other;>50K
2296;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;>50K
2297;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2298;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2299;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2300;Male;*;White;spouse not present;Higher education;*;Non-Government;Exec-managerial;<=50K
2301;Female;*;*;spouse not present;Primary School;*;*;*;<=50K
2302;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2303;Male;*;White;spouse present;High School;*;*;Other;<=50K
2304;Male;*;White;spouse not present;High School;*;*;Technical;>50K
2305;Male;*;White;Married-civ-spouse;Professional Education;*;Non-Government;Nontechnical;<=50K
2306;Male;*;White;spouse not present;High School;*;*;Technical;>50K
2307;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;>50K
2308;Male;*;Black;spouse not present;*;*;*;Other;<=50K
2309;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2310;Male;*;White;spouse present;Higher education;*;*;Other;>50K
2311;Male;*;Black;spouse not present;*;*;*;Nontechnical;<=50K
2312;Female;*;*;spouse present;*;*;*;Other;<=50K
2313;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2314;Male;*;White;Married-civ-spouse;Bachelors;*;Non-Government;Craft-repair;<=50K
2315;Male;*;White;Married-civ-spouse;Some-college;*;Non-Government;Craft-repair;>50K
2316;Male;*;White;Married-civ-spouse;Assoc-voc;*;Non-Government;Technical;<=50K
2317;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2318;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2319;Male;*;White;spouse not present;Professional Education;*;Non-Government;Technical;<=50K
2320;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2321;Female;*;*;spouse not present;Higher education;*;Non-Government;Nontechnical;<=50K
2322;Male;*;White;Married-civ-spouse;Undergraduate;*;Self-emp-not-inc;Nontechnical;<=50K
2323;Male;*;White;spouse not present;Higher education;*;Federal-gov;*;>50K
2324;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2325;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2326;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2327;Male;*;Black;spouse not present;*;*;*;Nontechnical;<=50K
2328;Male;*;White;spouse present;High School;*;Non-Government;Technical;<=50K
2329;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2330;Male;*;White;spouse not present;High School;*;*;Other;<=50K
2331;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2332;Male;*;White;spouse present;High School;*;Non-Government;Technical;>50K
2333;Female;*;*;spouse not present;High School;*;*;Exec-managerial;<=50K
2334;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2335;Male;*;Black;Married-civ-spouse;*;*;Non-Government;Other;>50K
2336;Male;*;White;spouse not present;Higher education;*;Non-Government;Sales;<=50K
2337;Male;*;White;spouse not present;High School;*;*;Technical;<=50K
2338;Female;*;*;spouse not present;High School;*;*;Sales;<=50K
2339;Male;*;White;spouse present;Higher education;*;*;Other;>50K
2340;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2341;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2342;Female;*;*;spouse not present;Higher education;*;*;Other;<=50K
2343;Male;*;White;spouse present;High School;*;*;Other;<=50K
2344;Male;*;White;Married-civ-spouse;Some-college;*;Private;Nontechnical;<=50K
2345;Female;*;*;spouse not present;High School;*;*;Other;<=50K
2346;Male;*;White;Married-civ-spouse;High School;*;*;Exec-managerial;<=50K
2347;Male;*;White;spouse not present;Higher education;*;Non-Government;Other;<=50K
2348;Male;*;White;Married-civ-spouse;Bachelors;*;Private;Nontechnical;>50K
2349;Female;*;*;spouse not present;Higher education;*;Government;Technical;<=50K
2350;Male;*;Asian-Pac-Islander;Married-civ-spouse;*;*;*;*;<=50K
2351;Female;*;*;spouse present;*;*;*;Other;<=50K
2352;Female;*;*;spouse present;*;*;*;Other;>50K
2353;Female;*;*;spouse not present;High School;*;*;Technical;<=50K
2354;Male;*;White;spouse not present;High School;*;*;Exec-managerial;<=50K
